"","platform","seed","Npar","delta.target","time","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","metric","eps.final","samples.per.time","time.total","model"
"11","jags",6,16,0.5,11.2099999999991,203.443889983593,1307.46131769886,20000,192.383592005389,0.999950347223349,1.00198510383039,1.00019005141252,NA,NA,18.1484290797153,11.2099999999991,"growth_nc"
"12","stan.nuts",6,16,0.9,42.8799999999974,686.325471340708,9993.81285145043,20000,580.363768666258,0.999950059530985,1.00171651874115,1.00005014983847,"diag_e",0.0727266769113166,16.0057246114914,42.8799999999974,"growth_nc"
"13","jags",7,16,0.5,11.1200000000026,225.808100810963,1451.18362450321,20000,214.109751278492,0.999966486500073,1.00430858398901,1.00009980789509,NA,NA,20.3064838858731,11.1200000000026,"growth_nc"
"14","stan.nuts",7,16,0.9,46,3411.34454886677,10728.0286520111,20000,3318.52564115781,0.99995010864094,1.00117271311303,0.999995580504881,"diag_e",0.0666693232847033,74.1596641057993,46,"growth_nc"
"15","jags",8,16,0.5,11.260000000002,19.6185705140222,619.562426681376,20000,26.330272306997,0.999952977512244,1.05640590819823,1.00364941231437,NA,NA,1.74232420195547,11.260000000002,"growth_nc"
"16","stan.nuts",8,16,0.9,43.6100000000006,3441.64570764412,10713.3428124643,20000,3601.40925391489,0.999950005629465,1.00045676504272,0.999967991725283,"diag_e",0.0701905220027154,78.9187275313935,43.6100000000006,"growth_nc"
"17","jags",9,16,0.5,11.1399999999994,131.634770663075,913.968989371542,20000,171.432937520934,0.999988779126818,1.02991841212914,1.0025253770486,NA,NA,11.8164067022516,11.1399999999994,"growth_nc"
"18","stan.nuts",9,16,0.9,44.7199999999939,324.109910478051,6873.82152180249,20000,293.498010162437,0.999958801505713,1.00400910638918,1.00005192250613,"diag_e",0.0685017120611989,7.24753824861573,44.7199999999939,"growth_nc"
"19","jags",10,16,0.5,12.6600000000035,118.411372603245,983.467070720922,20000,197.896157919627,0.999959066005364,1.00783996242577,1.00040196871597,NA,NA,9.3531889891953,12.6600000000035,"growth_nc"
"20","stan.nuts",10,16,0.9,42.8400000000038,1970.45209319648,7186.65898030358,20000,2098.77283483623,0.99995156460679,1.00083350030871,1.00004294667247,"diag_e",0.0967519366108806,45.9956137534152,42.8400000000038,"growth_nc"
"21","jags",1,26,0.5,21.9500000000044,205.667277688238,2377.83443236829,20000,263.18034743505,0.999951059474482,1.00450846796861,1.00006500750283,NA,NA,9.36980763955338,21.9500000000044,"growth_nc"
"22","stan.nuts",1,26,0.9,61.9700000000012,5052.23926878214,13013.9403325354,20000,4923.6754812126,0.999950005419364,1.00074434433322,0.999999603421307,"diag_e",0.085884087278672,81.5271787765378,61.9700000000012,"growth_nc"
"23","jags",2,26,0.5,22.0500000000029,250.332477915168,2822.1825658987,20000,269.954520987584,0.999950471657452,1.00199859695179,1.00023260023589,NA,NA,11.3529468442238,22.0500000000029,"growth_nc"
"24","stan.nuts",2,26,0.9,54.5599999999977,4365.66625212023,13558.3353432748,20000,4808.79478236679,0.999950447307721,1.00024721437662,0.999976243939296,"diag_e",0.115176360138914,80.015877054993,54.5599999999977,"growth_nc"
"25","jags",3,26,0.5,22.1800000000003,304.357639640218,2766.96391329763,20000,247.875530572259,0.999950958587708,1.00140975980556,1.00015940706961,NA,NA,13.7221658990178,22.1800000000003,"growth_nc"
"26","stan.nuts",3,26,0.9,51.7200000000012,4776.99678889341,15886.3893607045,20000,4733.89382023256,0.999950257877607,1.00044287159649,0.99998962460513,"diag_e",0.132467146899649,92.3626602647583,51.7200000000012,"growth_nc"
"27","jags",4,26,0.5,22.1900000000023,245.250004295364,1960.61377778482,20000,228.519915266947,0.999951230965014,1.0045637255018,1.00018394633891,NA,NA,11.0522759934808,22.1900000000023,"growth_nc"
"28","stan.nuts",4,26,0.9,45.6399999999994,4450.8921197986,14609.1205507673,20000,4904.80876605081,0.999950084750561,1.00104661199993,1.00000980441499,"diag_e",0.137129414722638,97.5217379447558,45.6399999999994,"growth_nc"
"29","jags",5,26,0.5,25.3899999999994,164.238411643867,2845.09232684299,20000,260.869677807806,0.999951773374776,1.0082061644269,1.00038477153442,NA,NA,6.46862590168848,25.3899999999994,"growth_nc"
