"","platform","seed","Npar","delta.target","time","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","metric","eps.final","samples.per.time","time.total","model","cor"
"124","stan.nuts",33032,2,0.8,0.620000000000005,7644.18945844635,8393.17340287361,20000,7953.73354355184,0.99995005306666,0.999976898292465,0.99995030627891,"diag_e",0.797206960083177,12329.3378362037,0.620000000000005,"mvnc",0.75
"125","jags",19139,2,0.5,0.670000000000073,3436.74355934657,3487.95785880363,20000,3433.38777208426,1.0000452074121,1.00050744945488,1.00027632843349,NA,NA,5129.46799902418,0.670000000000073,"mvnc",0.75
"126","stan.nuts",19139,2,0.8,0.639999999999986,6354.1361508014,6445.80295090759,20000,6151.40600128986,0.999987374860882,1.00022215301494,1.00001741060202,"diag_e",0.669338475548615,9928.33773562739,0.639999999999986,"mvnc",0.75
"127","jags",78362,2,0.5,0.690000000000055,3430.0140853217,3499.70473409103,20000,3404.2112831868,1.00016345087922,1.00045937604535,1.00031141346228,NA,NA,4971.03490626294,0.690000000000055,"mvnc",0.75
"128","stan.nuts",78362,2,0.8,0.639999999999986,7849.9143010011,8046.86161990479,20000,7972.60859060985,0.999954478048486,0.999965621591406,0.999956160149343,"diag_e",0.756797907243649,12265.4910953145,0.639999999999986,"mvnc",0.75
"129","jags",61413,2,0.5,0.670000000000073,3461.79328837843,3492.07198852089,20000,3384.38482147901,1.00004070961593,1.0000460399399,1.00004337477792,NA,NA,5166.8556542956,0.670000000000073,"mvnc",0.75
"130","stan.nuts",61413,2,0.8,0.639999999999986,7036.88180238636,7214.62349742202,20000,7038.87272972221,1.00002070320055,1.00020638552271,1.00019289520367,"diag_e",0.710807385270206,10995.1278162289,0.639999999999986,"mvnc",0.75
"131","jags",72018,2,0.5,0.67999999999995,3328.54290105329,3385.60252031936,20000,3399.78793639418,1.00048111543102,1.00063565913315,1.00055838728208,NA,NA,4894.91603096109,0.67999999999995,"mvnc",0.75
"132","stan.nuts",72018,2,0.8,0.67999999999995,6388.35224187772,6446.47176197167,20000,6420.51222404197,0.999997401313315,1.00029240556716,1.00009608534153,"diag_e",0.695711223017426,9394.63564982087,0.67999999999995,"mvnc",0.75
"133","jags",66788,2,0.5,0.670000000000073,3520.58521429423,3561.27738732618,20000,3407.08685292251,1.00010015726298,1.0003166983743,1.00020842781864,NA,NA,5254.6047974535,0.670000000000073,"mvnc",0.75
"134","stan.nuts",66788,2,0.8,0.700000000000045,7022.33064630283,7042.84191688309,20000,7218.49962102938,0.999950369522823,1.0008704589042,1.00069050421899,"diag_e",0.704824452254694,10031.9009232891,0.700000000000045,"mvnc",0.75
"135","jags",19639,2,0.5,0.669999999999959,3290.46207189302,3323.18603387963,20000,3481.7975929619,1.00010383763389,1.00018256950003,1.00014320356696,NA,NA,4911.13742073615,0.669999999999959,"mvnc",0.75
"136","stan.nuts",19639,2,0.8,0.650000000000091,6567.28086780022,7730.73842779625,20000,7006.98237761644,0.999993986243161,1.0012331739965,1.00069983715233,"diag_e",0.728137057488561,10103.5090273835,0.650000000000091,"mvnc",0.75
"137","jags",68716,2,0.5,0.740000000000009,3422.32635773319,3455.75857899801,20000,3499.36125270015,0.999950492631842,0.999973630964707,0.999962061798275,NA,NA,4624.76534828803,0.740000000000009,"mvnc",0.75
"138","stan.nuts",68716,2,0.8,0.639999999999986,6349.00375062036,6410.45642702253,20000,6692.88163025924,0.999961354944246,1.00013486098273,0.999983886558853,"diag_e",0.701072011532025,9920.31836034452,0.639999999999986,"mvnc",0.75
"139","jags",34163,2,0.5,0.670000000000073,2935.23531298958,3166.30852439744,20000,3482.03544366116,1.00010759547024,1.00013611852227,1.00012185699625,NA,NA,4380.94822834219,0.670000000000073,"mvnc",0.75
"140","stan.nuts",34163,2,0.8,0.659999999999968,5916.62021652607,6147.69317785077,20000,5848.51319632316,0.999953352998345,0.999982635812951,0.999965204785654,"diag_e",0.674637632484033,8964.57608564599,0.659999999999968,"mvnc",0.75
"141","jags",52953,2,0.5,0.690000000000055,3553.19438584852,3561.57987414283,20000,3572.79245421141,0.999956191501521,0.999991315788036,0.999973753644778,NA,NA,5149.55708093948,0.690000000000055,"mvnc",0.75
"142","stan.nuts",52953,2,0.8,0.660000000000082,5584.07677335814,5657.87177943445,20000,5643.74818908852,0.999981716286731,1.00000654512185,1.00000387370707,"diag_e",0.627988849061062,8460.72238387492,0.660000000000082,"mvnc",0.75
"143","jags",75834,2,0.5,0.699999999999932,3304.17581815081,3325.82140049662,20000,3173.89569190335,0.9999507097288,0.999971629756967,0.999961169742883,NA,NA,4720.25116878734,0.699999999999932,"mvnc",0.75
"144","stan.nuts",75834,2,0.8,0.639999999999986,7582.69534642282,8025.78374067433,20000,7820.19017520081,1.00003434604056,1.00029132805747,1.00007115775152,"diag_e",0.786672633708928,11847.9614787859,0.639999999999986,"mvnc",0.75
"145","jags",23712,2,0.5,0.659999999999968,3587.23726700011,3601.47711841538,20000,3456.02249142416,0.999953864156903,1.00006814943685,1.00001100679687,NA,NA,5435.20798030346,0.659999999999968,"mvnc",0.75
"146","stan.nuts",23712,2,0.8,0.659999999999968,6535.92700687969,6570.9209908122,20000,6727.12526672572,0.999952378875265,0.999973302537076,0.999957433763367,"diag_e",0.696863116295457,9902.91970739394,0.659999999999968,"mvnc",0.75
"147","jags",80542,2,0.5,0.659999999999968,3554.91396911239,3557.73124741017,20000,3454.0933979037,1.0008732966492,1.00097579422485,1.00092454543703,NA,NA,5386.23328653418,0.659999999999968,"mvnc",0.75
"148","stan.nuts",80542,2,0.8,0.6400000000001,7714.32842593796,7995.81745412773,20000,7776.23229547712,0.999953118094406,1.00016413950189,1.0000136762662,"diag_e",0.734688381710481,12053.6381655262,0.6400000000001,"mvnc",0.75
"149","jags",38632,2,0.5,0.650000000000091,3475.49011658267,3489.95113737406,20000,3449.5982928209,1.00020894295366,1.00028885703478,1.00024889999422,NA,NA,5346.9078716649,0.650000000000091,"mvnc",0.75
"150","stan.nuts",38632,2,0.8,0.650000000000091,6114.70426611126,6375.57162096071,20000,6156.32681893468,0.999956903954648,0.999985934001814,0.999959616037527,"diag_e",0.662349834229172,9407.23733247755,0.650000000000091,"mvnc",0.75
"151","jags",47339,2,0.5,0.759999999999991,3549.23475132459,3556.96121331814,20000,3399.58446131352,0.999953787256267,0.99995725388679,0.999955520571528,NA,NA,4670.04572542715,0.759999999999991,"mvnc",0.75
"152","stan.nuts",47339,2,0.8,0.720000000000027,7913.97235692375,8177.76728557681,20000,7999.61221413877,1.00007857406355,1.00048349424833,1.00034992474321,"diag_e",0.768048221578152,10991.6282735048,0.720000000000027,"mvnc",0.75
"153","jags",54263,2,0.5,0.669999999999959,3364.85566447564,3382.26381038793,20000,3416.96201554557,0.99995060079841,1.00000223352681,0.999976417162609,NA,NA,5022.17263354603,0.669999999999959,"mvnc",0.75
"154","stan.nuts",54263,2,0.8,0.620000000000005,6569.0498898591,7150.1905241216,20000,7095.56229640615,0.999950018631335,1.00012362929432,0.999984078102679,"diag_e",0.737258009320217,10595.2417578372,0.620000000000005,"mvnc",0.75
"155","jags",15202,2,0.5,0.659999999999968,3268.7217239143,3308.00152974836,20000,3355.10877730698,1.00021443877022,1.00021595324869,1.00021519600945,NA,NA,4952.60867259766,0.659999999999968,"mvnc",0.75
"156","stan.nuts",15202,2,0.8,0.620000000000005,6356.62878349318,7146.26042685422,20000,7121.50568277792,0.999957695264587,1.00018663050129,0.999970416801277,"diag_e",0.721692072630249,10252.6270701502,0.620000000000005,"mvnc",0.75
"157","jags",26482,2,0.5,0.649999999999977,3773.11097868942,3797.80410472272,20000,3684.53790907328,1.00062258256362,1.000972048616,1.00079731558981,NA,NA,5804.78612106085,0.649999999999977,"mvnc",0.75
"158","stan.nuts",26482,2,0.8,0.629999999999995,7094.83076637816,7130.76244527973,20000,7077.25901038303,0.999956995696625,0.999961153973933,0.999960957261002,"diag_e",0.720476179977483,11261.6361371083,0.629999999999995,"mvnc",0.75
"159","jags",32386,2,0.5,0.660000000000082,3618.67308068391,3625.44743161886,20000,3582.32078898682,1.00020715351677,1.00022768714926,1.00021742033301,NA,NA,5482.83800103555,0.660000000000082,"mvnc",0.75
"160","stan.nuts",32386,2,0.8,0.830000000000041,5642.38055276596,5683.14571948718,20000,5886.89721205234,0.999950230648593,0.999955053180998,0.99995024210386,"diag_e",0.65178668721504,6798.04885875383,0.830000000000041,"mvnc",0.75
"161","jags",59189,2,0.5,0.700000000000045,1848.97543354169,1850.67808810546,20000,2015.75236203775,1.00091116412259,1.00116170321801,1.0010364336703,NA,NA,2641.39347648796,0.700000000000045,"mvnc",0.85
"162","stan.nuts",59189,2,0.8,0.740000000000009,5456.32321746096,5476.42392119074,20000,5526.43660883445,0.999951713387589,1.00033278913846,0.999954916006524,"diag_e",0.533048895276003,7373.40975332553,0.740000000000009,"mvnc",0.85
"163","jags",33032,2,0.5,0.710000000000036,1935.83343448775,1940.79207664488,20000,2003.80233959838,1.00061134065879,1.00067515853905,1.00064324959892,NA,NA,2726.52596406712,0.710000000000036,"mvnc",0.85
"164","stan.nuts",33032,2,0.8,0.819999999999936,5984.1135410501,6028.23537053053,20000,5805.19061984683,1.00012038465889,1.0002621458546,1.00019475606221,"diag_e",0.507983135585657,7297.69944030556,0.819999999999936,"mvnc",0.85
"165","jags",19139,2,0.5,0.689999999999941,2094.84690955825,2113.78342126775,20000,1989.71704819089,1.00050953813075,1.00058875688698,1.00054914750887,NA,NA,3036.0100138528,0.689999999999941,"mvnc",0.85
"166","stan.nuts",19139,2,0.8,0.779999999999973,6041.69624913758,6110.97956375387,20000,6043.89113835341,1.00020386615491,1.00126307225431,1.00104605704571,"diag_e",0.496650298205085,7745.76442197153,0.779999999999973,"mvnc",0.85
"167","jags",78362,2,0.5,0.720000000000027,1846.58970160085,1854.79705104547,20000,1945.99004069513,0.99999876087613,1.00003829313846,1.00001852700729,NA,NA,2564.70791888997,0.720000000000027,"mvnc",0.85
"168","stan.nuts",78362,2,0.8,0.700000000000045,5430.52364603936,5588.53119800425,20000,5549.92724307864,1.00010225844363,1.00025581951963,1.00018854204932,"diag_e",0.562338872589522,7757.89092291286,0.700000000000045,"mvnc",0.85
"169","jags",61413,2,0.5,0.659999999999968,1895.16428198314,1901.70009346355,20000,1973.45353612353,0.999958330487976,0.999970843660543,0.999964587074259,NA,NA,2871.46103330792,0.659999999999968,"mvnc",0.85
"170","stan.nuts",61413,2,0.8,0.75,6410.65811495767,6513.91250770427,20000,6545.01488361662,0.999984191079478,1.00010795124055,1.00008050656457,"diag_e",0.447639255836867,8547.54415327689,0.75,"mvnc",0.85
"171","jags",72018,2,0.5,0.690000000000055,1974.28029953542,1989.24394123333,20000,1914.37519014803,1.00020102143011,1.00031658581977,1.00025880362494,NA,NA,2861.27579642792,0.690000000000055,"mvnc",0.85
"172","stan.nuts",72018,2,0.8,0.720000000000027,5511.52370608852,5550.50147115138,20000,5583.66527855641,0.999951476181916,1.00024875534297,1.00005533317376,"diag_e",0.534224708127219,7654.89403623376,0.720000000000027,"mvnc",0.85
"173","jags",66788,2,0.5,0.669999999999959,2024.16847818473,2035.6056566347,20000,1988.0814116873,1.00011528584407,1.00018086301527,1.00014807442967,NA,NA,3021.14698236545,0.669999999999959,"mvnc",0.85
"174","stan.nuts",66788,2,0.8,0.790000000000077,5207.21444563839,5268.88004490511,20000,5137.54833544286,0.999989623250047,1.00038623002755,1.00004998849379,"diag_e",0.58461380081095,6591.41069068086,0.790000000000077,"mvnc",0.85
"175","jags",19639,2,0.5,0.689999999999941,1872.51300330037,1877.82199918154,20000,1955.54587292046,1.00066486954601,1.00103526793204,1.00085006873903,NA,NA,2713.78696130512,0.689999999999941,"mvnc",0.85
"176","stan.nuts",19639,2,0.8,0.720000000000027,5823.32951037866,5950.62189048716,20000,6111.67832934732,0.999969375391579,1.00045507540901,1.00029502722593,"diag_e",0.50898966076706,8087.95765330339,0.720000000000027,"mvnc",0.85
"177","jags",68716,2,0.5,0.649999999999977,1755.03833212959,1769.15667221642,20000,2082.28193912166,0.9999501196302,0.999953774067018,0.999951946848609,NA,NA,2700.05897250715,0.649999999999977,"mvnc",0.85
"178","stan.nuts",68716,2,0.8,0.730000000000018,6086.17900037561,6126.88131607182,20000,5792.66138840317,0.999979316575872,1.00114430537238,1.00086852814968,"diag_e",0.549545766308149,8337.23150736364,0.730000000000018,"mvnc",0.85
"179","jags",34163,2,0.5,0.700000000000045,2104.97319237055,2123.59123550264,20000,1974.09527153223,1.00083876801478,1.00096652509131,1.00090264655304,NA,NA,3007.10456052916,0.700000000000045,"mvnc",0.85
"180","stan.nuts",34163,2,0.8,0.720000000000027,5229.46778894805,5543.05014007843,20000,5589.47879654546,0.99996539457197,1.00028396230232,0.999991380552584,"diag_e",0.473187205368039,7263.14970687202,0.720000000000027,"mvnc",0.85
"181","jags",52953,2,0.5,0.670000000000073,2018.3787200007,2020.28369400032,20000,2015.59294468665,1.00045957942822,1.0004666593561,1.00046311939216,NA,NA,3012.50555223952,0.670000000000073,"mvnc",0.85
"182","stan.nuts",52953,2,0.8,0.730000000000018,5508.36314786951,5623.37883740789,20000,5515.86508260084,0.999951848252027,1.0004078885557,1.00017578210839,"diag_e",0.541212862136156,7545.70294228681,0.730000000000018,"mvnc",0.85
"183","jags",75834,2,0.5,0.669999999999959,1835.31018333501,1846.2024564239,20000,1879.40914018415,0.999952960000811,0.999964699303305,0.999958829652058,NA,NA,2739.26893035092,0.669999999999959,"mvnc",0.85
"184","stan.nuts",75834,2,0.8,0.839999999999918,6012.39491447126,6155.71485154731,20000,5839.6179240776,0.999953488663083,0.999968694458318,0.999956338540917,"diag_e",0.507242111412336,7157.61299341887,0.839999999999918,"mvnc",0.85
"185","jags",23712,2,0.5,0.689999999999941,1989.18599866885,1993.16196030488,20000,1903.06129493433,1.00081445462209,1.00112218673884,1.00096832068047,NA,NA,2882.87825894061,0.689999999999941,"mvnc",0.85
"186","stan.nuts",23712,2,0.8,0.67999999999995,5911.44301814868,5914.18597177373,20000,5678.54265147759,0.999964788779953,1.00129099000891,1.00118994869613,"diag_e",0.557156032093398,8693.29855610164,0.67999999999995,"mvnc",0.85
"187","jags",80542,2,0.5,0.659999999999968,2014.92535318911,2028.4433202057,20000,1983.33333197011,0.999950255538353,0.999951480029183,0.999950867783768,NA,NA,3052.91720180183,0.659999999999968,"mvnc",0.85
"188","stan.nuts",80542,2,0.8,0.730000000000018,5695.95527539874,5828.82334823625,20000,5682.46328739643,0.999952400640228,0.999978047532832,0.999973034104237,"diag_e",0.536696018911194,7802.67845945014,0.730000000000018,"mvnc",0.85
"189","jags",38632,2,0.5,0.720000000000027,2002.45303234605,2029.07673154132,20000,1961.6820665255,0.999956826517841,0.999976101764071,0.999966464140956,NA,NA,2781.18476714719,0.720000000000027,"mvnc",0.85
"190","stan.nuts",38632,2,0.8,0.769999999999982,5204.9264874941,5231.95069499129,20000,5370.67690088535,0.999969734476884,1.00018500428331,0.999976637983118,"diag_e",0.557768426788694,6759.64478895353,0.769999999999982,"mvnc",0.85
"191","jags",47339,2,0.5,0.649999999999977,2070.92221383675,2071.81745393234,20000,2138.1914690455,1.00053004256045,1.00080305536176,1.0006665489611,NA,NA,3186.03417513358,0.649999999999977,"mvnc",0.85
"192","stan.nuts",47339,2,0.8,0.700000000000045,5330.75332217895,5555.36671485234,20000,5694.01257661542,0.999961571056302,1.00021362658299,1.0001379970798,"diag_e",0.528150211882849,7615.36188882657,0.700000000000045,"mvnc",0.85
"193","jags",54263,2,0.5,0.659999999999968,1764.37145625311,1782.2406386629,20000,1766.92846087235,1.00044808896604,1.00051110475664,1.00047959686134,NA,NA,2673.29008523211,0.659999999999968,"mvnc",0.85
"194","stan.nuts",54263,2,0.8,0.75,6131.09354595011,6165.0755401747,20000,6057.44750732116,1.0000320218261,1.00025417197598,1.00007039855596,"diag_e",0.487335563965024,8174.79139460015,0.75,"mvnc",0.85
"195","jags",15202,2,0.5,0.660000000000082,1929.15361530086,1935.9564657186,20000,1930.87377865937,1.00013727307613,1.00018424585238,1.00016075946426,NA,NA,2922.96002318276,0.660000000000082,"mvnc",0.85
"196","stan.nuts",15202,2,0.8,0.75,5593.11285707905,5675.52928177381,20000,5762.427696044,0.999957331119926,1.00111427314425,1.00092926238254,"diag_e",0.451529682346432,7457.48380943873,0.75,"mvnc",0.85
"197","jags",26482,2,0.5,0.659999999999968,1862.26338638579,1874.89020442906,20000,1808.63752486104,1.00127421880913,1.00132908284199,1.00130165082556,NA,NA,2821.61119149376,0.659999999999968,"mvnc",0.85
"198","stan.nuts",26482,2,0.8,0.759999999999991,5852.17624952791,5861.09875793711,20000,6104.84727859848,0.999959148947878,1.00016645382316,0.999980776458294,"diag_e",0.477282064901482,7700.23190727366,0.759999999999991,"mvnc",0.85
"199","jags",32386,2,0.5,0.690000000000055,1978.36487523681,1987.1262607557,20000,1951.66969233836,0.999952033183242,0.999972920376981,0.999962476780111,NA,NA,2867.19547135747,0.690000000000055,"mvnc",0.85
"200","stan.nuts",32386,2,0.8,0.690000000000055,5531.48761740645,5614.64310124145,20000,5462.47726284352,0.999950768705956,0.999953373855537,0.999951261452236,"diag_e",0.624615679108159,8016.64872087828,0.690000000000055,"mvnc",0.85
"201","jags",59189,2,0.5,0.67999999999995,1318.868293022,1320.68904716745,20000,1263.97624474807,0.999950006868373,0.999969050181884,0.999959528525129,NA,NA,1939.51219562072,0.67999999999995,"mvnc",0.9
"202","stan.nuts",59189,2,0.8,0.759999999999991,5055.82933354179,5244.69215462426,20000,5519.15401280141,1.00036120649907,1.00061905322632,1.00043331952008,"diag_e",0.430762964940827,6652.40701781822,0.759999999999991,"mvnc",0.9
"203","jags",33032,2,0.5,0.670000000000073,1377.07555764934,1382.55524837039,20000,1339.29613680792,1.00013219960706,1.00031409675558,1.00022314818132,NA,NA,2055.33665320774,0.670000000000073,"mvnc",0.9
"204","stan.nuts",33032,2,0.8,0.769999999999982,6014.29061093189,6152.87888396543,20000,6019.31093938921,0.999974634444145,1.00000999935632,0.999999181592479,"diag_e",0.469404489841098,7810.76702718445,0.769999999999982,"mvnc",0.9
"205","jags",19139,2,0.5,0.659999999999968,1305.5756696978,1310.99471703189,20000,1297.40859267784,0.999959912921122,0.999987079620699,0.99997349627091,NA,NA,1978.14495408768,0.659999999999968,"mvnc",0.9
"206","stan.nuts",19139,2,0.8,0.769999999999982,5487.56099148438,5966.47239599556,20000,5722.1502875699,0.999991132235041,1.00000163801426,0.99999362937447,"diag_e",0.451355432670156,7126.70258634352,0.769999999999982,"mvnc",0.9
"207","jags",78362,2,0.5,0.660000000000082,1434.26445361794,1436.89132847878,20000,1306.83692130455,1.00031020927458,1.00056763347571,1.00043892137515,NA,NA,2173.12796002691,0.660000000000082,"mvnc",0.9
"208","stan.nuts",78362,2,0.8,0.810000000000059,5150.85546445667,5199.83005028547,20000,4983.40002029738,0.999968502749629,1.00016294539853,1.00013237633025,"diag_e",0.383954653745509,6359.08082031641,0.810000000000059,"mvnc",0.9
"209","jags",61413,2,0.5,0.670000000000073,1346.74899966734,1352.88067807584,20000,1306.61185549334,1.00211357814217,1.00213094928333,1.00212226371275,NA,NA,2010.07313383163,0.670000000000073,"mvnc",0.9
"210","stan.nuts",61413,2,0.8,0.810000000000059,5149.1586926326,5326.21345924034,20000,5458.20406904662,0.999990019893641,1.00005394327683,1.00000751948844,"diag_e",0.416466099753703,6356.9860402867,0.810000000000059,"mvnc",0.9
"211","jags",72018,2,0.5,0.700000000000045,1300.3998243386,1305.37878518985,20000,1240.66606685961,1.00031056645807,1.00039175536342,1.00035116091075,NA,NA,1857.71403476931,0.700000000000045,"mvnc",0.9
"212","stan.nuts",72018,2,0.8,0.759999999999991,5869.03182795399,5976.03424119342,20000,6028.22846200439,0.999955618956014,0.99996251337195,0.999958657941327,"diag_e",0.45334882387152,7722.41029993955,0.759999999999991,"mvnc",0.9
"213","jags",66788,2,0.5,0.650000000000091,1193.28924359972,1200.31684518697,20000,1286.31146627689,1.00025785709773,1.00031594301006,1.00028690005389,NA,NA,1835.82960553777,0.650000000000091,"mvnc",0.9
"214","stan.nuts",66788,2,0.8,0.779999999999973,5991.17750064296,6011.31851409494,20000,6026.71257132189,0.999965294042424,1.00002490801783,0.999970150377472,"diag_e",0.431190962114916,7680.99679569637,0.779999999999973,"mvnc",0.9
"215","jags",19639,2,0.5,0.689999999999941,1420.77896501498,1422.6732313844,20000,1299.7569990421,1.00014911364897,1.00015834286891,1.00015372825894,NA,NA,2059.09994929724,0.689999999999941,"mvnc",0.9
"216","stan.nuts",19639,2,0.8,0.809999999999945,4979.32115204924,4997.48761270246,20000,5008.78116030141,0.999952880527457,0.999981957014136,0.999970588261176,"diag_e",0.405985241087205,6147.31006425873,0.809999999999945,"mvnc",0.9
"217","jags",68716,2,0.5,0.670000000000073,1475.45081927432,1480.4455198409,20000,1397.03238574831,0.99995127307841,0.999962924464563,0.999957098771486,NA,NA,2202.16540190173,0.670000000000073,"mvnc",0.9
"218","stan.nuts",68716,2,0.8,0.800000000000068,5324.22070027634,5392.67785277062,20000,5189.88454253837,0.999951280276155,1.00006617451283,0.999969937250627,"diag_e",0.428538816106562,6655.27587534486,0.800000000000068,"mvnc",0.9
"219","jags",34163,2,0.5,0.700000000000045,1339.14938623377,1339.29252431096,20000,1314.76736621904,0.999963812174159,0.999967180145569,0.999965496159864,NA,NA,1913.07055176241,0.700000000000045,"mvnc",0.9
"220","stan.nuts",34163,2,0.8,0.789999999999964,6268.62972821568,6338.49685222324,20000,6158.20344288287,0.999952836508716,1.00076604285156,0.999956960562454,"diag_e",0.466465706370691,7934.97433951389,0.789999999999964,"mvnc",0.9
"221","jags",52953,2,0.5,0.67999999999995,1401.23547598101,1403.76327284741,20000,1298.88379134458,0.999951664157738,0.999952258264877,0.999951961211307,NA,NA,2060.64040585458,0.67999999999995,"mvnc",0.9
"222","stan.nuts",52953,2,0.8,0.959999999999923,5468.17034464566,5559.39168599114,20000,5700.65211625388,1.00015324419671,1.00040345864271,1.00034926073111,"diag_e",0.45562207286731,5696.01077567302,0.959999999999923,"mvnc",0.9
"223","jags",75834,2,0.5,0.690000000000055,1373.17812378811,1374.19847889241,20000,1366.65345855108,0.999961418306411,0.999964413342069,0.99996291582424,NA,NA,1990.11322288117,0.690000000000055,"mvnc",0.9
"224","stan.nuts",75834,2,0.8,0.779999999999973,5579.32703302143,5647.23098133649,20000,5543.69869683648,0.999950351407611,1.00003069985835,1.00001931810804,"diag_e",0.441704893050892,7152.98337566875,0.779999999999973,"mvnc",0.9
"225","jags",23712,2,0.5,0.720000000000027,1332.23683204402,1379.43136660244,20000,1313.33878781246,1.00022639549318,1.00027179441564,1.00024909495441,NA,NA,1850.3289333944,0.720000000000027,"mvnc",0.9
"226","stan.nuts",23712,2,0.8,0.75,6055.05186757863,6122.76767123602,20000,5932.57054451025,0.999964526844973,1.0002022659636,1.00014247681069,"diag_e",0.4789534553881,8073.40249010483,0.75,"mvnc",0.9
"227","jags",80542,2,0.5,0.670000000000073,1163.24728307195,1164.61426034195,20000,1260.92823299427,1.00186525344046,1.00227272465939,1.00206898904992,NA,NA,1736.18997473407,0.670000000000073,"mvnc",0.9
"228","stan.nuts",80542,2,0.8,0.799999999999955,5639.72506953265,5717.10836498298,20000,5637.71114379314,1.00007589966969,1.00028959472032,1.00008224332036,"diag_e",0.428492362136126,7049.65633691621,0.799999999999955,"mvnc",0.9
"229","jags",38632,2,0.5,0.700000000000045,990.129077813889,1066.78966319362,20000,1341.15286297141,1.00144290362788,1.00178303920398,1.00161297141593,NA,NA,1414.47011116261,0.700000000000045,"mvnc",0.9
"230","stan.nuts",38632,2,0.8,0.810000000000059,5440.49962142357,5495.7814307783,20000,5333.76095267433,0.999970974185366,1.00002856461931,1.00001544979238,"diag_e",0.390271703639196,6716.66619928786,0.810000000000059,"mvnc",0.9
"231","jags",47339,2,0.5,0.680000000000064,1182.31092718423,1184.1584142687,20000,1244.23481655425,1.00014625819389,1.00015415651132,1.0001502073526,NA,NA,1738.69253997665,0.680000000000064,"mvnc",0.9
"232","stan.nuts",47339,2,0.8,0.82000000000005,5420.60753407248,5426.07963574361,20000,5377.0129319467,0.999950125672878,1.00091796554263,0.999951999215124,"diag_e",0.400820774395174,6610.49699277091,0.82000000000005,"mvnc",0.9
"233","jags",54263,2,0.5,0.690000000000055,1428.31662945977,1432.49923123328,20000,1336.59410332125,1.00171021450002,1.00178478960344,1.00174750205173,NA,NA,2070.02410066617,0.690000000000055,"mvnc",0.9
"234","stan.nuts",54263,2,0.8,0.800000000000068,5790.38261270178,5832.48432312321,20000,5651.58257594431,1.00005212693889,1.00020438146558,1.00019553788561,"diag_e",0.442323440525364,7237.97826587661,0.800000000000068,"mvnc",0.9
"235","jags",15202,2,0.5,0.690000000000055,1372.16650933432,1377.56500319237,20000,1372.64249771988,0.999950090899685,0.999966459833499,0.999958275366592,NA,NA,1988.64711497712,0.690000000000055,"mvnc",0.9
"236","stan.nuts",15202,2,0.8,0.769999999999982,5181.33589727835,5889.40981779984,20000,5706.3345345463,0.999961352038552,1.00034797612599,1.00032936415839,"diag_e",0.455274124977128,6729.00765880321,0.769999999999982,"mvnc",0.9
"237","jags",26482,2,0.5,0.659999999999968,1402.81601033118,1408.75736618077,20000,1336.72924084408,1.00112145991284,1.00112711072335,1.0011242853181,NA,NA,2125.47880353219,0.659999999999968,"mvnc",0.9
"238","stan.nuts",26482,2,0.8,0.810000000000059,5174.04313397576,5176.64701542692,20000,5440.16288991788,1.00009630697669,1.00032924898438,1.00021912806564,"diag_e",0.427075197084647,6387.70757280911,0.810000000000059,"mvnc",0.9
"239","jags",32386,2,0.5,0.67999999999995,1190.92327595978,1197.72668077486,20000,1287.40577673391,1.00094584802195,1.0010175296799,1.00098168885093,NA,NA,1751.35775876451,0.67999999999995,"mvnc",0.9
"240","stan.nuts",32386,2,0.8,0.860000000000014,5410.39908811657,5462.07865208957,20000,5243.88629955882,1.0000666416007,1.00040535553483,1.00019307638824,"diag_e",0.394724999078291,6291.161730368,0.860000000000014,"mvnc",0.9
"241","jags",59189,2,0.5,0.649999999999977,713.067664699815,713.241207754939,20000,681.016222691291,1.00052177614744,1.00053674922483,1.00052926268613,NA,NA,1097.02717646129,0.649999999999977,"mvnc",0.95
"242","stan.nuts",59189,2,0.8,0.949999999999932,3572.3118603261,3637.37920523166,20000,3486.10292578673,0.999960538861705,1.0002095969773,0.999976513582292,"diag_e",0.278979635472904,3760.32827402775,0.949999999999932,"mvnc",0.95
"243","jags",33032,2,0.5,0.659999999999968,595.259062965376,598.167546082953,20000,631.541882371075,0.999956855886228,0.999957645428678,0.999957250657453,NA,NA,901.907671159705,0.659999999999968,"mvnc",0.95
"244","stan.nuts",33032,2,0.8,0.950000000000045,3696.91055248289,3714.33780191609,20000,3433.84610089554,0.99995007949196,1.00000674079613,0.999975471628199,"diag_e",0.295600847271484,3891.48479208707,0.950000000000045,"mvnc",0.95
"245","jags",19139,2,0.5,0.67999999999995,600.043581489929,617.804708647443,20000,629.538956412743,1.00023225823091,1.00023777316445,1.00023501569768,NA,NA,882.417031602902,0.67999999999995,"mvnc",0.95
"246","stan.nuts",19139,2,0.8,0.989999999999895,4114.15628373758,4121.82053203572,20000,3957.65365686366,0.999981392463228,1.00020048965521,0.999992833861502,"diag_e",0.254262263264421,4155.71341791719,0.989999999999895,"mvnc",0.95
"247","jags",78362,2,0.5,0.649999999999977,545.793006084407,595.375462172278,20000,625.651545663423,1.00034932367114,1.00052213200192,1.00043572783653,NA,NA,839.681547822194,0.649999999999977,"mvnc",0.95
