"","platform","seed","Npar","Nsims","delta.mean","delta.target","eps.final","max_treedepths","ndivergent","nsteps.mean","nsteps.median","nsteps.sd","metric","model"
"40","stan.nuts",10,156,20000,0.91558675411619,0.8,0.146701224953892,0,0,31.1728,31,2.36694323569748,"diag_e","growth_nc"
"41","stan.nuts",1,206,20000,0.910277250214952,0.8,0.140866622322478,0,0,34.3328,31,9.78527627313542,"diag_e","growth_nc"
"42","stan.nuts",2,206,20000,0.891575209335098,0.8,0.152861517809832,0,0,31.2112,31,2.59116388260436,"diag_e","growth_nc"
"43","stan.nuts",3,206,20000,0.911594607145955,0.8,0.138081564958665,0,0,36.8304,31,12.4105010723517,"diag_e","growth_nc"
"44","stan.nuts",4,206,20000,0.887781350318795,0.8,0.155640052824731,0,0,31.0968,31,1.76827206597428,"diag_e","growth_nc"
"45","stan.nuts",5,206,20000,0.898232676729323,0.8,0.147150511262842,0,0,31.9024,31,5.29753503375595,"diag_e","growth_nc"
"46","stan.nuts",6,206,20000,0.917739072707775,0.8,0.135080907095545,0,0,39.6832,31,14.5249504807873,"diag_e","growth_nc"
"47","stan.nuts",7,206,20000,0.877338919822838,0.8,0.161228636370719,0,0,31.0304,31,0.985862280555358,"diag_e","growth_nc"
"48","stan.nuts",8,206,20000,0.913701382520255,0.8,0.13869552796013,0,0,36.0544,31,11.6967979119958,"diag_e","growth_nc"
"49","stan.nuts",9,206,20000,0.904632664722704,0.8,0.145598609248373,0,0,32.2784,31,6.27525795351228,"diag_e","growth_nc"
"50","stan.nuts",10,206,20000,0.923639514923614,0.8,0.128765763686269,0,0,48.2304,31,19.0860454179614,"diag_e","growth_nc"
"51","stan.nuts",1,306,20000,0.884225102683459,0.8,0.149593172936603,0,0,31.584,31,4.28344036880049,"diag_e","growth_nc"
"52","stan.nuts",2,306,20000,0.882428762455404,0.8,0.150797749486144,0,0,31.3456,31,3.30761358918825,"diag_e","growth_nc"
"53","stan.nuts",3,306,20000,0.902210023740705,0.8,0.138318735111808,0,0,41.2752,31,15.1791365126368,"diag_e","growth_nc"
"54","stan.nuts",4,306,20000,0.900828163391647,0.8,0.138624733607981,0,0,40.7536,31,14.8897270706555,"diag_e","growth_nc"
"55","stan.nuts",5,306,20000,0.893051550311975,0.8,0.142391550845055,0,0,35.8576,31,11.4916632893702,"diag_e","growth_nc"
"56","stan.nuts",6,306,20000,0.919525230236436,0.8,0.123698970082404,0,0,68.1568,63,33.1155046102619,"diag_e","growth_nc"
"57","stan.nuts",7,306,20000,0.905204347321401,0.8,0.13555381823249,0,0,45.9584,31,16.9465462177824,"diag_e","growth_nc"
"58","stan.nuts",8,306,20000,0.856873918245213,0.8,0.164027941619504,0,0,31.0016,31,0.226274169979695,"diag_e","growth_nc"
"59","stan.nuts",9,306,20000,0.891778067830931,0.8,0.143764692507304,0,0,33.8048,31,9.05500947651801,"diag_e","growth_nc"
"60","stan.nuts",10,306,20000,0.898064621248945,0.8,0.1404271175993,0,0,38.1424,31,13.3823718612895,"diag_e","growth_nc"
"61","stan.nuts",1,406,20000,0.905391228566052,0.8,0.12592451121931,0,0,84.056,63,48.7257342054349,"diag_e","growth_nc"
"62","stan.nuts",2,406,20000,0.85371474086839,0.8,0.154991650262037,0,0,31.0128,31,0.639887984597024,"diag_e","growth_nc"
"63","stan.nuts",3,406,20000,0.88294702112302,0.8,0.140316853342205,0,0,39.392,31,14.1519874907201,"diag_e","growth_nc"
"64","stan.nuts",4,406,20000,0.894247445082692,0.8,0.132533278787089,0,0,59.312,63,21.9425506670599,"diag_e","growth_nc"
"65","stan.nuts",5,406,20000,0.904788775010264,0.8,0.127157819514324,0,0,79.5808,63,43.2125819376936,"diag_e","growth_nc"
"66","stan.nuts",6,406,20000,0.884792488625801,0.8,0.141464066205772,0,0,37.92,31,13.2014815060923,"diag_e","growth_nc"
"67","stan.nuts",7,406,20000,0.885344186251275,0.8,0.139330017998005,0,0,41.248,31,15.1045788890379,"diag_e","growth_nc"
"68","stan.nuts",8,406,20000,0.879251763335633,0.8,0.143993684202377,0,0,34.3472,31,9.79343901458454,"diag_e","growth_nc"
"69","stan.nuts",9,406,20000,0.861312437319075,0.8,0.15377614781088,0,0,31.032,31,1.01144804679112,"diag_e","growth_nc"
"70","stan.nuts",10,406,20000,0.862101158825245,0.8,0.151734473122927,0,0,31.1184,31,1.9429282509937,"diag_e","growth_nc"
