"","platform","seed","Npar","delta.target","time","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","metric","eps.final","samples.per.time","time.total","model"
"1","jags",1,16,0.5,5.2199999999998,181.162552388587,277.615888446934,20000,224.877487345463,0.999950300802485,1.00115143867479,1.00030337155525,NA,NA,34.705469806244,5.2199999999998,"growth"
"2","stan.nuts",1,16,0.95,30.9200000000001,69.158285672414,1406.0162500126,20000,223.47902099851,0.999978048031915,1.02025878470337,1.00108173004296,"diag_e",0.0702658001183119,2.23668453015569,30.9200000000001,"growth"
"3","jags",2,16,0.5,5.17000000000007,203.53566910846,349.839546978942,20000,213.492064281516,0.999951221886578,1.00248330345703,1.00088753331776,NA,NA,39.3686013749433,5.17000000000007,"growth"
"4","stan.nuts",2,16,0.95,30.8299999999999,1212.10293081757,3321.82259581888,20000,1269.94708622729,0.999951102677083,1.00069592212871,1.00005121503158,"diag_e",0.0724718349590036,39.3156967504888,30.8299999999999,"growth"
"5","jags",3,16,0.5,5.23000000000002,229.007592072322,324.671868092855,20000,243.51483735061,0.999968232866917,1.00317320769313,1.00092093720588,NA,NA,43.7873024994878,5.23000000000002,"growth"
"6","stan.nuts",3,16,0.95,45.6599999999999,1311.36831671216,2640.88088762384,20000,1856.60204943599,0.999951172167872,1.00099560937129,0.999988565527296,"diag_e",0.036182413569362,28.7202872692107,45.6599999999999,"growth"
"7","jags",4,16,0.5,5.23000000000002,205.296369994644,371.811229746064,20000,205.704702357751,0.999955162563273,1.00336045708144,1.00000489005824,NA,NA,39.2536080295685,5.23000000000002,"growth"
"8","stan.nuts",4,16,0.95,29.0800000000004,275.712616747475,398.153534756492,20000,560.058307120612,0.999951848237682,1.00278937834789,1.00137015840743,"diag_e",0.0783035950985663,9.48117664193505,29.0800000000004,"growth"
"9","jags",5,16,0.5,5.23000000000002,187.723117457808,295.89917170608,20000,200.953340133403,1.00005550703845,1.00944179576087,1.00369163642808,NA,NA,35.8935215024488,5.23000000000002,"growth"
"10","stan.nuts",5,16,0.95,28.5599999999999,45.4572662785985,2030.72199894422,20000,301.455096558409,1.00005764222011,1.03877158815427,1.00125690990928,"diag_e",0.088299059944969,1.59164097614141,28.5599999999999,"growth"
"11","jags",6,16,0.5,5.24000000000024,118.293183497722,246.638520614815,20000,234.117968930714,1.00014843544419,1.00536314962193,1.00132801188252,NA,NA,22.5750350186482,5.24000000000024,"growth"
"12","stan.nuts",6,16,0.95,35.5100000000002,1658.26638165641,3265.55559436955,20000,1937.15795118052,0.999951424948194,1.00071182063246,1.0000895207767,"diag_e",0.0636781777168334,46.6985745327062,35.5100000000002,"growth"
"13","jags",7,16,0.5,5.25,59.6816947288759,113.189848922773,20000,161.488557360146,0.999981024684587,1.01041422794089,1.00778808554491,NA,NA,11.3679418531192,5.25,"growth"
"14","stan.nuts",7,16,0.95,33.6399999999999,990.387364213481,2713.70530089016,20000,1368.33258840352,0.999950049122193,1.00065633058495,0.999981203654411,"diag_e",0.0704098103097619,29.4407658803057,33.6399999999999,"growth"
"15","jags",8,16,0.5,5.25,213.290070146573,304.478076687391,20000,184.161837183594,0.999975693517583,1.01408884256349,1.00134308789952,NA,NA,40.6266800279187,5.25,"growth"
"16","stan.nuts",8,16,0.95,33.48,25.9962893623111,188.524092284833,20000,116.57916684365,0.999953879775152,1.05952034336096,1.00679640211956,"diag_e",0.0587100848241591,0.776472203175361,33.48,"growth"
"17","jags",9,16,0.5,5.23999999999978,161.018672715275,266.901402581739,20000,175.461966756223,1.00017403558013,1.01125668930941,1.00444586931705,NA,NA,30.7287543349774,5.23999999999978,"growth"
"18","stan.nuts",9,16,0.95,36.75,770.793237077309,2952.21522803155,20000,1382.91939220073,0.999952696116683,1.00054903292592,1.00008058353757,"diag_e",0.053796673099165,20.9739656347567,36.75,"growth"
"19","jags",10,16,0.5,5.25999999999976,167.46306748277,278.136505041801,20000,178.206875382799,1.00011052791512,1.01079809343274,1.00045014521699,NA,NA,31.8370850727713,5.25999999999976,"growth"
"20","stan.nuts",10,16,0.95,29.3099999999999,413.03684031694,2439.35455540278,20000,1130.57533164822,0.999953750871884,1.0138228365235,1.00051322929483,"diag_e",0.0807465764965934,14.0920109285889,29.3099999999999,"growth"
"21","jags",1,26,0.5,10.2200000000003,168.375337498656,290.955460067271,20000,192.437972183871,0.999952290402554,1.0485759743768,1.02674271979995,NA,NA,16.4750819470305,10.2200000000003,"growth"
"22","stan.nuts",1,26,0.95,42.6100000000001,1120.80512571364,2905.08586318967,20000,1275.63952247927,0.999950013604592,1.00091995302629,1.0001542164602,"diag_e",0.127955376659136,26.3038048747628,42.6100000000001,"growth"
"23","jags",2,26,0.5,10.3000000000002,162.500884609738,240.965425271002,20000,178.832042504972,1.00000515795082,1.0024902089634,1.00064124208622,NA,NA,15.7767849135665,10.3000000000002,"growth"
