"","platform","seed","Npar","delta.target","time","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","metric","eps.final","samples.per.time","time.total","model"
"20","stan.nuts",34163,66,0.8,72.0099999999948,3468.13109646073,20000,20000,3316.79750092281,0.999950005196428,1.00133427793129,0.999973251146594,"diag_e",0.129578120767465,48.1617983121925,72.0099999999948,"growth_nc"
"21","jags",52953,66,0.5,65.7599999999948,212.832376875007,5420.00867100582,20000,203.051776697723,0.999953537049938,1.00128026818796,1.00004464003522,NA,NA,3.23650208143285,65.7599999999948,"growth_nc"
"22","stan.nuts",52953,66,0.8,73,3424.04244728027,20000,20000,3413.17969780243,0.999949998749938,1.00040687565436,0.999979185849651,"diag_e",0.127597427037698,46.9046910586339,73,"growth_nc"
"23","jags",75834,66,0.5,65.5299999999988,187.410520602829,5815.758973789,20000,229.364002565305,0.999950018433094,1.0075653919942,1.00005714490283,NA,NA,2.85991943541633,65.5299999999988,"growth_nc"
"24","stan.nuts",75834,66,0.8,71.8000000000029,3010.3936996983,20000,20000,2901.6259492462,0.999950005117523,1.0003445155836,0.999992952768047,"diag_e",0.127325189988975,41.9274888537351,71.8000000000029,"growth_nc"
"25","jags",23712,66,0.5,66.0399999999936,207.549365033204,5827.59239389396,20000,221.278666619213,0.999950082840561,1.00090831236535,1.00001248237715,NA,NA,3.14278263224143,66.0399999999936,"growth_nc"
"26","stan.nuts",23712,66,0.8,71.3999999999942,3111.22288306152,20000,20000,3284.79146017127,0.999950032696256,1.00026113391477,0.999972483395278,"diag_e",0.123548847582792,43.574550182938,71.3999999999942,"growth_nc"
"27","jags",80542,66,0.5,66.9900000000052,222.828359161667,5881.64059940648,20000,214.215610714399,0.999950177401294,1.00076222443868,1.00001619166359,NA,NA,3.3262928670197,66.9900000000052,"growth_nc"
"28","stan.nuts",80542,66,0.8,69.8600000000006,3333.95282988595,20000,20000,3606.62463726441,0.99995000492764,1.00007901172921,0.999962830521641,"diag_e",0.152967170154637,47.7233442583155,69.8600000000006,"growth_nc"
"29","jags",38632,66,0.5,66.2700000000041,284.90498761926,5687.47403080559,20000,247.393984685878,0.999950008323988,1.0016741346165,1.00000633308039,NA,NA,4.29915478526094,66.2700000000041,"growth_nc"
"30","stan.nuts",38632,66,0.8,71.6699999999983,2843.37078430398,20000,20000,3448.5311522782,0.999949999868955,1.0003707728146,0.999964868501508,"diag_e",0.139322501551156,39.6730959160604,71.6699999999983,"growth_nc"
"31","jags",47339,66,0.5,66.8600000000006,257.788771541808,5261.54736847537,20000,246.967158198021,0.999950086485804,1.00172652020433,1.0000293531727,NA,NA,3.8556501875831,66.8600000000006,"growth_nc"
"32","stan.nuts",47339,66,0.8,72.8400000000111,3098.41656228458,20000,20000,3324.36120413965,0.999949998782634,1.00277195165564,0.999981824152937,"diag_e",0.125249445272426,42.5372949242739,72.8400000000111,"growth_nc"
"33","jags",54263,66,0.5,66.1199999999953,256.772875371106,5557.80943052401,20000,220.075811636114,0.999949999645594,1.00140730124049,1.00002378206738,NA,NA,3.88343731656268,66.1199999999953,"growth_nc"
"34","stan.nuts",54263,66,0.8,70.8300000000017,3371.53553130362,20000,20000,3487.21462577549,0.999949998819879,1.00022741306589,0.99998214695477,"diag_e",0.159846610033339,47.6003886955179,70.8300000000017,"growth_nc"
"35","jags",15202,66,0.5,66.5399999999936,240.719880421657,5610.21980415456,20000,236.320919486873,0.999950077881729,1.00360256060788,1.00004232610957,NA,NA,3.61767178271236,66.5399999999936,"growth_nc"
