"","platform","seed","Npar","delta.target","time.warmup","time.sampling","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","metric","eps.final","samples.per.sampling.time","samples.per.time","time.total","model"
"1","jags",1,1637,0.5,3.56999999999971,73.1200000000008,6.68925324340133,276.840245105245,10000,7.3087803298767,0.999899999270467,1.1500940092341,1.00691043379795,NA,NA,0.0914832226942186,0.0872245826496452,76.6900000000005,"quantgene"
"2","stan.nuts",1,1637,0.9,394.488,517.952,17.7241741375985,10000,10000,21.6413500668729,0.99989999519876,1.15704456612126,1.00532356277198,"diag_e",0.0589693394157368,0.0342197233287997,0.0194250297417896,912.44,"quantgene"
"3","jags",2,1637,0.5,3.54999999999927,72.0100000000002,7.86763870953852,153.223809695691,10000,5.80997047795387,0.999900002273751,1.15690920050916,1.00818383236785,NA,NA,0.109257585190092,0.104124387368165,75.5599999999995,"quantgene"
"4","stan.nuts",2,1637,0.9,363.783,1196.1,41.9544444845511,10000,10000,35.458932309928,0.999899995032604,1.00982335916786,1.00012223976219,"diag_e",0.0402497626063663,0.0350760341815493,0.0268958918614737,1559.883,"quantgene"
"5","jags",3,1637,0.5,3.54000000000087,71.0200000000004,14.4050792547131,445.022283815967,10000,8.31479913039186,0.999899995020277,1.00341090670693,1.00007060095123,NA,NA,0.202831304628457,0.193201170261707,74.5600000000013,"quantgene"
"6","stan.nuts",3,1637,0.9,432.568,493.492,33.4629168445419,10000,10000,31.0121072245864,0.999899995059032,1.01536269421791,1.00016732043814,"diag_e",0.0569049578001017,0.0678084281904101,0.0361347178849555,926.06,"quantgene"
"7","jags",4,1637,0.5,3.52999999999884,70.9200000000019,8.64027281816613,222.611334484482,10000,7.95568813290365,0.999899997394983,1.00597045543761,1.00026732582602,NA,NA,0.121831258011364,0.116054705415259,74.4500000000007,"quantgene"
"8","stan.nuts",4,1637,0.9,720.738,961.256,37.3270459490223,10000,10000,35.3165742642325,0.99989999509158,1.02402530566913,1.00070609773258,"diag_e",0.0370008973302655,0.0388315349386868,0.0221921397751849,1681.994,"quantgene"
"9","jags",5,1637,0.5,3.65999999999985,70.5599999999977,13.816805714397,713.035044296792,10000,9.30643085258051,0.999899995174856,1.02416107234351,1.00086288121032,NA,NA,0.195816407516971,0.186160141665286,74.2199999999975,"quantgene"
"10","stan.nuts",5,1637,0.9,305.108,571.309,19.9381612620908,10000,10000,20.7947402447597,0.999899995031084,1.08268884514371,1.00229594308287,"diag_e",0.0677792335828234,0.0348990848421621,0.0227496286152491,876.417,"quantgene"
"11","jags",6,1637,0.5,3.52999999999884,71.4500000000007,5.10236250084512,119.299534035589,10000,6.6992410082207,0.999899997282883,1.05074420834995,1.00282399052612,NA,NA,0.0714116515163761,0.068049646583691,74.9799999999996,"quantgene"
"12","stan.nuts",6,1637,0.9,338.579,1134.687,14.580781325897,10000,10000,10.5393164022796,0.999899995065736,1.06801347398263,1.00111066302873,"diag_e",0.0367771438153648,0.0128500470401944,0.00989691021573635,1473.266,"quantgene"
"13","jags",7,1637,0.5,3.60000000000218,70.0599999999977,10.2262584221846,681.066129028062,10000,10.4540681536615,0.9998999950693,1.02234929723839,1.00077951937557,NA,NA,0.145964293779403,0.138830551482279,73.6599999999999,"quantgene"
"14","stan.nuts",7,1637,0.9,298.546,857.432,7.05147760266744,4837.18022962674,10000,10.2088120635156,0.99989999506129,1.25640183114402,1.00656234122393,"diag_e",0.0517314881049526,0.00822394965742757,0.00610001021011424,1155.978,"quantgene"
"15","jags",8,1637,0.5,3.53000000000247,70.1100000000006,6.20413799690475,1355.07065052693,10000,13.8335553271756,0.999900122003263,1.34991609373299,1.00867297392259,NA,NA,0.0884914847654357,0.0842495654115221,73.6400000000031,"quantgene"
"16","stan.nuts",8,1637,0.9,355.545,918.451,32.4712500707711,10000,10000,26.8411065553299,0.9998999950774,1.06478555517841,1.00297709710051,"diag_e",0.0466823037096012,0.0353543630207503,0.0254877174424183,1273.996,"quantgene"
"17","jags",9,1637,0.5,3.53000000000247,71.5800000000017,5.78820883962284,138.536072873543,10000,5.36740190075192,0.999900019685309,1.13296260676725,1.00687777804645,NA,NA,0.0808634931492414,0.0770630919933766,75.1100000000042,"quantgene"
"18","stan.nuts",9,1637,0.9,292.592,493.071,11.2388991963045,10000,10000,14.08096763743,0.999899995926714,1.05203205727003,1.00259985123967,"diag_e",0.0580083543168181,0.0227936731146316,0.0143049872481007,785.663,"quantgene"
"19","jags",10,1637,0.5,3.57999999999811,69.0900000000001,15.1156200683737,2597.81101570475,10000,18.6197704749628,0.999899995193534,1.00080034598811,0.999938637823625,NA,NA,0.21878159022107,0.208003578758416,72.6699999999983,"quantgene"
"20","stan.nuts",10,1637,0.9,404.238,1085.277,11.4819742762763,10000,10000,28.5572301109351,0.999899995014873,1.12216798464236,1.00062152241119,"diag_e",0.0353080222764812,0.0105797637619486,0.00770853215729706,1489.515,"quantgene"
