"","platform","seed","Npar","delta.target","time.warmup","time.sampling","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","metric","eps.final","samples.per.sampling.time","samples.per.time","time.total","model"
"1","jags",1,66,0.5,0.170000000000073,1.12999999999965,5.95326694572902,19.6549469261135,500,3.81256397061558,0.998493672408354,1.47385445618154,1.12104653002951,NA,NA,5.26837782808039,4.57943611210021,1.29999999999973,"growth_t"
"2","stan.nuts",1,66,0.5,0.838,0.57,15.3232072376725,29.9367188126648,500,9.50775521258243,0.998003331155353,1.13573742589691,1.00764993529403,"diag_e",0.48506468374259,26.882819715215,10.882959685847,1.408,"growth_t"
"3","stan.nuts",1,66,0.7,1.66,1.251,27.0528593429495,68.6620337384717,500,19.9532837256699,0.998705015548336,1.06002613204427,1.01554201891858,"diag_e",0.230882265309541,21.6249874843721,9.2933216568016,2.911,"growth_t"
"4","stan.nuts",1,66,0.8,2.039,2.39,19.7292741009878,43.116449114964,500,24.0709161968017,0.997998053430897,1.01589384719722,0.999239634924266,"diag_e",0.155321706163645,8.25492640208696,4.45456629058204,4.429,"growth_t"
"5","stan.nuts",1,66,0.9,1.817,1.245,13.3602565165974,31.3394102179144,500,13.2619623469484,0.998018827685869,1.29547694803004,1.10211130031445,"diag_e",0.232187805780692,10.7311297322067,4.36324510666145,3.062,"growth_t"
"6","stan.nuts",1,66,0.95,2.631,1.699,53.9017769209823,125.267645112978,500,36.2346976811165,0.998000537185947,1.06491555973864,1.0043930100189,"diag_e",0.15245392528202,31.7255897121732,12.448447325862,4.33,"growth_t"
"7","jags",2,66,0.5,0.170000000000073,1.18000000000029,6.97743252603351,34.2913440667331,500,4.87715590393923,0.997999387147713,1.10697286633879,1.01903159846819,NA,NA,5.91307841189135,5.16846853780121,1.35000000000036,"growth_t"
"8","stan.nuts",2,66,0.5,0.723,0.625,15.333084788704,34.8653663176845,500,14.3979421657926,0.998006354299186,1.07950775661799,1.01886345518295,"diag_e",0.44098532989615,24.5329356619264,11.3746919797507,1.348,"growth_t"
"9","stan.nuts",2,66,0.7,1.202,1.251,21.5871088318006,66.1122525374656,500,25.2798951161901,0.998040134179509,1.05959906413885,1.01198377472028,"diag_e",0.221296969406107,17.2558823595529,8.80028896526728,2.453,"growth_t"
"10","stan.nuts",2,66,0.8,1.469,1.22,26.9036345019472,109.270065261741,500,29.3699995771249,0.997998358583575,1.02813433281451,0.999830324986488,"diag_e",0.202218852847885,22.0521594278255,10.0050704730187,2.689,"growth_t"
"11","stan.nuts",2,66,0.9,2.343,2.918,29.7216302362657,63.9890981532677,500,27.9332892520929,0.998000644083775,1.02719228875065,0.998910919270445,"diag_e",0.102214066117848,10.185616941832,5.64942600955439,5.261,"growth_t"
"12","stan.nuts",2,66,0.95,2.575,2.774,15.3435128928724,38.2395687685825,500,21.4979869097985,0.998016175289813,1.20091820875413,1.08614657018754,"diag_e",0.101819024199139,5.53118705583,2.86848250006962,5.349,"growth_t"
