"","platform","seed","Npar","delta.target","time.warmup","time.sampling","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","metric","eps.final","samples.per.sampling.time","samples.per.time","time.total","model"
"1","jags",1,16,0.5,0.0500000000001819,2.80000000000018,127.30313166539,864.443077649602,10000,160.085813172935,0.99990009302642,1.00175411569472,0.999975721452803,NA,NA,45.4654041662077,44.6677654966224,2.85000000000036,"growth_nc2"
"2","stan.nuts",1,16,0.8,4.344,8.029,1770.08210291701,4798.1144916296,10000,1786.13500695092,0.999900287479472,1.00123657762093,0.999999174458159,"diag_e",0.113939454863286,220.461091408272,143.060058426979,12.373,"growth_nc2"
"3","jags",2,16,0.5,0.0500000000001819,2.80000000000018,127.30313166539,864.443077649602,10000,160.085813172935,0.99990009302642,1.00175411569472,0.999975721452803,NA,NA,45.4654041662077,44.6677654966224,2.85000000000036,"growth_nc2"
"4","stan.nuts",2,16,0.8,4.203,10.927,2028.54311074004,4936.41482206254,10000,2147.29545944463,0.999901038024822,1.0005074757111,1.00001098947931,"diag_e",0.0908350743534955,185.645017913429,134.07423071646,15.13,"growth_nc2"
"5","jags",3,16,0.5,0.0399999999999636,2.78999999999996,127.30313166539,864.443077649602,10000,160.085813172935,0.99990009302642,1.00175411569472,0.999975721452803,NA,NA,45.628362604083,44.9834387510223,2.82999999999993,"growth_nc2"
"6","stan.nuts",3,16,0.8,4.11,9.64,2016.5930112147,4005.56500768043,10000,1983.04877103739,0.999899998545434,1.00270610005264,0.999912370812687,"diag_e",0.0974875824729533,209.190146391566,146.661309906523,13.75,"growth_nc2"
"7","jags",4,16,0.5,0.0399999999999636,2.82999999999993,127.30313166539,864.443077649602,10000,160.085813172935,0.99990009302642,1.00175411569472,0.999975721452803,NA,NA,44.9834387510223,44.3564918694755,2.86999999999989,"growth_nc2"
"8","stan.nuts",4,16,0.8,4.047,11.562,1972.26023181722,5195.78897711238,10000,2041.74667165589,0.999903270543302,1.00087699567503,1.00000945249801,"diag_e",0.0846879208125251,170.581234372706,126.35404137467,15.609,"growth_nc2"
"9","jags",5,16,0.5,0.0500000000001819,2.7800000000002,127.30313166539,864.443077649602,10000,160.085813172935,0.99990009302642,1.00175411569472,0.999975721452803,NA,NA,45.7924934048132,44.9834387510151,2.83000000000038,"growth_nc2"
"10","stan.nuts",5,16,0.8,4.344,8.431,1938.36361411406,4357.60246442383,10000,2061.58714912849,0.999900003959146,1.00220161970075,1.00005275737742,"diag_e",0.110914596900946,229.909099052789,151.73100697566,12.775,"growth_nc2"
"11","jags",6,16,0.5,0.0499999999997272,2.77999999999975,127.30313166539,864.443077649602,10000,160.085813172935,0.99990009302642,1.00175411569472,0.999975721452803,NA,NA,45.7924934048207,44.9834387510296,2.82999999999947,"growth_nc2"
"12","stan.nuts",6,16,0.8,4.156,7.57,1883.91411606729,5175.68839746319,10000,1905.23185230012,0.99990005866987,1.00040958354923,0.999934027274336,"diag_e",0.11908649064994,248.865801329893,160.661275461989,11.726,"growth_nc2"
"13","jags",1,26,0.5,0.0599999999999454,5.53999999999996,218.617112633453,1923.87500458453,10000,188.473250309281,0.999902097030692,1.01948072462646,1.00041617635374,NA,NA,39.4615726775188,39.0387701131172,5.59999999999991,"growth_nc2"
"14","stan.nuts",1,26,0.8,5.938,13.827,2306.27711732722,7083.21797793758,10000,2420.70600782133,0.999900451169919,1.00152153557105,0.999947410748436,"diag_e",0.121408455823732,166.79519182232,116.684903482278,19.765,"growth_nc2"
"15","jags",2,26,0.5,0.0599999999999454,5.44999999999982,218.617112633453,1923.87500458453,10000,188.473250309281,0.999902097030692,1.01948072462646,1.00041617635374,NA,NA,40.1132316758642,39.67642697522,5.50999999999976,"growth_nc2"
"16","stan.nuts",2,26,0.8,6.223,14.218,2351.42054623821,6256.8182661943,10000,2370.87907455899,0.999900002241944,1.00049171379762,0.9999419220853,"diag_e",0.118174701449683,165.383355340991,115.03451622906,20.441,"growth_nc2"
"17","jags",3,26,0.5,0.0599999999999454,5.51999999999998,218.617112633453,1923.87500458453,10000,188.473250309281,0.999902097030692,1.01948072462646,1.00041617635374,NA,NA,39.6045493901184,39.1786940203326,5.57999999999993,"growth_nc2"
"18","stan.nuts",3,26,0.8,5.934,12.884,2343.6241057419,8239.659711585,10000,2449.49935274665,0.999900002247272,1.00089726863545,0.999944711808533,"diag_e",0.138225329668325,181.90190202902,124.541614716861,18.818,"growth_nc2"
"19","jags",4,26,0.5,0.0599999999999454,5.44999999999982,218.617112633453,1923.87500458453,10000,188.473250309281,0.999902097030692,1.01948072462646,1.00041617635374,NA,NA,40.1132316758642,39.67642697522,5.50999999999976,"growth_nc2"
"20","stan.nuts",4,26,0.8,5.984,13.494,2489.93531634102,8047.24700630095,10000,2594.01057288567,0.99989999501353,1.000096126263,0.999924040072518,"diag_e",0.125933561757798,184.52166269016,127.833212667677,19.478,"growth_nc2"
"21","jags",5,26,0.5,0.0599999999999454,5.53999999999996,218.617112633453,1923.87500458453,10000,188.473250309281,0.999902097030692,1.01948072462646,1.00041617635374,NA,NA,39.4615726775188,39.0387701131172,5.59999999999991,"growth_nc2"
"22","stan.nuts",5,26,0.8,5.988,13.139,2356.63869685306,7505.54721621656,10000,2508.0046849126,0.999900042896513,1.00038260667899,0.999947044174982,"diag_e",0.134663162347404,179.362104943531,123.210053686049,19.127,"growth_nc2"
"23","jags",6,26,0.5,0.0700000000001637,5.5,218.617112633453,1923.87500458453,10000,188.473250309281,0.999902097030692,1.01948072462646,1.00041617635374,NA,NA,39.7485659333551,39.2490327887695,5.57000000000016,"growth_nc2"
"24","stan.nuts",6,26,0.8,6.094,13.198,2342.33475800319,7350.76669073081,10000,2372.77202753163,0.999900237439533,1.00109237499724,1.00003786194321,"diag_e",0.133748567834747,177.476493256796,121.414822620941,19.292,"growth_nc2"
"25","jags",1,106,0.5,0.259999999999764,34.8899999999999,187.934434467222,2561.51897995351,10000,170.84232969886,0.999899998216763,1.00335671839781,1.00003498815682,NA,NA,5.38648422090063,5.34664109437338,35.1499999999996,"growth_nc2"
"26","stan.nuts",1,106,0.8,35.831,67.07,1813.58592606426,10000,10000,1948.03602474286,0.99989999521767,1.00064975585076,0.999965099770582,"diag_e",0.128294571611997,27.0401957069369,17.624570471271,102.901,"growth_nc2"
"27","jags",2,106,0.5,0.279999999999745,35.0999999999999,187.934434467222,2561.51897995351,10000,170.84232969886,0.999899998216763,1.00335671839781,1.00003498815682,NA,NA,5.35425739222857,5.31188339364681,35.3799999999997,"growth_nc2"
"28","stan.nuts",2,106,0.8,36.749,65.267,1845.10940730108,10000,10000,1861.85786674073,0.999900074751459,1.00075689252456,0.999978432303895,"diag_e",0.132234326587812,28.2701734000502,18.0864708212543,102.016,"growth_nc2"
"29","jags",3,106,0.5,0.269999999999982,35.5499999999997,187.934434467222,2561.51897995351,10000,170.84232969886,0.999899998216763,1.00335671839781,1.00003498815682,NA,NA,5.28648198220039,5.2466341280632,35.8199999999997,"growth_nc2"
"30","stan.nuts",3,106,0.8,36.407,66.97,2024.83416882011,10000,10000,1944.15171764459,0.999899996028788,1.0005319398081,0.999933333917258,"diag_e",0.130117270039784,30.2349435391983,19.5868923340792,103.377,"growth_nc2"
"31","jags",4,106,0.5,0.260000000000218,35.8299999999999,187.934434467222,2561.51897995351,10000,170.84232969886,0.999899998216763,1.00335671839781,1.00003498815682,NA,NA,5.24516981488202,5.20738250116989,36.0900000000001,"growth_nc2"
"32","stan.nuts",4,106,0.8,36.187,71.472,1709.98728730114,9168.39461718187,10000,1880.21872835192,0.999900053290591,1.00053112433184,0.999958854841789,"diag_e",0.123398627959451,23.9252754547394,15.8833658802435,107.659,"growth_nc2"
"33","jags",5,106,0.5,0.2800000000002,36.1799999999998,187.934434467222,2561.51897995351,10000,170.84232969886,0.999899998216763,1.00335671839781,1.00003498815682,NA,NA,5.19442881335608,5.15453742367587,36.46,"growth_nc2"
"34","stan.nuts",5,106,0.8,36.661,72.962,2005.6696592592,9162.58272229469,10000,1869.18634610478,0.999899995506878,1.00169608526059,0.999979841003111,"diag_e",0.122359724860233,27.4892363046407,18.2960661472428,109.623,"growth_nc2"
"35","jags",6,106,0.5,0.279999999999745,35.5599999999999,187.934434467222,2561.51897995351,10000,170.84232969886,0.999899998216763,1.00335671839781,1.00003498815682,NA,NA,5.28499534497251,5.24370631883995,35.8399999999997,"growth_nc2"
"36","stan.nuts",6,106,0.8,36.226,86.009,1820.92109341967,8724.58530576411,10000,1771.08398564749,0.999900049593023,1.00042548920942,0.999939333749279,"diag_e",0.114630440318665,21.1712854866313,14.8968879078797,122.235,"growth_nc2"
"37","jags",1,206,0.5,0.5300000000002,75.9400000000001,173.260509248082,3058.00905570046,10000,208.903150838805,0.999899999789929,1.02030733624155,1.00010046338158,NA,NA,2.28154476228709,2.26573178041168,76.4700000000003,"growth_nc2"
"38","stan.nuts",1,206,0.8,71.821,126.732,1699.41397200412,10000,10000,1762.12872956555,0.999899995590504,1.00181537087267,0.999946898427352,"diag_e",0.152419967876728,13.4095096108648,8.55899418293413,198.553,"growth_nc2"
"39","jags",2,206,0.5,0.519999999999982,75.9300000000003,173.260509248082,3058.00905570046,10000,208.903150838805,0.999899999789929,1.02030733624155,1.00010046338158,NA,NA,2.28184524230319,2.26632451599845,76.4500000000003,"growth_nc2"
"40","stan.nuts",2,206,0.8,74.048,178.948,1554.83159667771,10000,10000,1648.81835418638,0.999899996404343,1.0007042939756,0.999980755610731,"diag_e",0.111353119166929,8.68873413884316,6.14567659835612,252.996,"growth_nc2"
"41","jags",3,206,0.5,0.529999999999745,77.8599999999997,173.260509248082,3058.00905570046,10000,208.903150838805,0.999899999789929,1.02030733624155,1.00010046338158,NA,NA,2.22528267721658,2.21023739313794,78.3899999999994,"growth_nc2"
"42","stan.nuts",3,206,0.8,68.864,127.546,1609.51650908727,10000,10000,1772.03302199329,0.999899995596948,1.00139330668823,0.999933653352874,"diag_e",0.135131225917764,12.6191061192611,8.19467699754225,196.41,"growth_nc2"
"43","jags",4,206,0.5,0.510000000000218,78.5799999999999,173.260509248082,3058.00905570046,10000,208.903150838805,0.999899999789929,1.02030733624155,1.00010046338158,NA,NA,2.20489322026065,2.1906752971056,79.0900000000001,"growth_nc2"
"44","stan.nuts",4,206,0.8,73.905,127.117,1762.55949664029,10000,10000,1780.08878694119,0.999899998497616,1.000899080187,0.99994276419023,"diag_e",0.143657815312448,13.8656473692763,8.76799303877332,201.022,"growth_nc2"
"45","jags",5,206,0.5,0.529999999999745,76.9699999999993,173.260509248082,3058.00905570046,10000,208.903150838805,0.999899999789929,1.02030733624155,1.00010046338158,NA,NA,2.25101350198887,2.23561947416883,77.4999999999991,"growth_nc2"
"46","stan.nuts",5,206,0.8,73.771,132.436,1512.56433710873,10000,10000,1755.87986121125,0.999900000398582,1.00251896538867,0.999944911697636,"diag_e",0.126561963433942,11.421096507813,7.33517454358352,206.207,"growth_nc2"
"47","jags",6,206,0.5,0.530000000000655,77.7600000000002,173.260509248082,3058.00905570046,10000,208.903150838805,0.999899999789929,1.02030733624155,1.00010046338158,NA,NA,2.22814440905455,2.21306053452651,78.2900000000009,"growth_nc2"
"48","stan.nuts",6,206,0.8,67.63,128.209,1490.04868088817,10000,10000,1581.54312694996,0.999900088359247,1.00047452972584,0.999944092389602,"diag_e",0.13327753667777,11.6220287256602,7.60853905957532,195.839,"growth_nc2"
"49","jags",1,406,0.5,1.03000000000065,164.67,160.240736485171,2925.59709263358,10000,158.892767042514,0.999899995858,1.00649370904142,1.00008589376132,NA,NA,0.973102183064131,0.967053328214664,165.700000000001,"growth_nc2"
"50","stan.nuts",1,406,0.8,177.241,251.149,1579.9838635713,10000,10000,1535.53230403535,0.999899995010288,1.00079581520702,0.999932684988389,"diag_e",0.141597855292981,6.29102191755212,3.68819034891407,428.39,"growth_nc2"
"51","jags",2,406,0.5,1.02999999999975,163.049999999999,160.240736485171,2925.59709263358,10000,158.892767042514,0.999899995858,1.00649370904142,1.00008589376132,NA,NA,0.982770539620799,0.976601270631226,164.079999999999,"growth_nc2"
"52","stan.nuts",2,406,0.8,184.495,342.58,1708.84083592358,10000,10000,1691.96193736509,0.99989999829572,1.00065898851356,0.999942136814568,"diag_e",0.125311084134544,4.98815119365864,3.24212082895902,527.075,"growth_nc2"
"53","jags",3,406,0.5,1.02999999999975,166.2,160.240736485171,2925.59709263358,10000,158.892767042514,0.999899995858,1.00649370904142,1.00008589376132,NA,NA,0.964144022173109,0.958205683700119,167.23,"growth_nc2"
"54","stan.nuts",3,406,0.8,185.305,253.016,1520.88769350983,10000,10000,1665.29490853865,0.999899996335143,1.0008603962425,0.999931247491928,"diag_e",0.139011129879941,6.01103366391782,3.46980339411032,438.321,"growth_nc2"
"55","jags",4,406,0.5,1.07000000000062,167.06,160.240736485171,2925.59709263358,10000,158.892767042514,0.999899995858,1.00649370904142,1.00008589376132,NA,NA,0.959180752335509,0.953076408048353,168.130000000001,"growth_nc2"
"56","stan.nuts",4,406,0.8,183.592,443.03,1535.23847707265,10000,10000,1870.68544098279,0.999899996713378,1.00041726728308,0.999931724578455,"diag_e",0.114652443088267,3.4653149382043,2.45002326294425,626.622,"growth_nc2"
"57","jags",5,406,0.5,1.03000000000065,166.08,160.240736485171,2925.59709263358,10000,158.892767042514,0.999899995858,1.00649370904142,1.00008589376132,NA,NA,0.96484065802728,0.958893761505415,167.110000000001,"growth_nc2"
"58","stan.nuts",5,406,0.8,177.245,312.415,1438.57398168274,10000,10000,1544.15617026626,0.999899995154641,1.00113963535333,0.999942673551842,"diag_e",0.127203164776389,4.60468921685175,2.93790381424405,489.66,"growth_nc2"
"59","jags",6,406,0.5,1.01000000000022,167.24,160.240736485171,2925.59709263358,10000,158.892767042514,0.999899995858,1.00649370904142,1.00008589376132,NA,NA,0.95814838845474,0.952396650729097,168.25,"growth_nc2"
"60","stan.nuts",6,406,0.8,181.431,287.352,1742.05319491289,10000,10000,1642.68238183638,0.9998999950092,1.00131651035194,0.999951437920834,"diag_e",0.129369570639709,6.06243629733879,3.71611853440269,468.783,"growth_nc2"
