"","model","jags","stan.nuts"
"1","growth_nc",52.8245027127542,50.2681436467127
"2","growth_nct",28.6084322625629,47.7704961536038
"3","growth",12.7830994925165,9.78876061142697
"4","growth_t",9.66485223030138,8.10890947539159
"5","mvn",144.537992979492,1760.83747753714
"6","redkite",656.220504641071,441.688314262338
"7","ss_logistic_nc",0.751052261719081,25.6582477797224
"8","ss_logistic",2.53440093203033,7.07389230635322
"9","swallows",3.10963319065188,0.146540647077953
