"","platform","seed","Npar","delta.target","time","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","metric","eps.final","samples.per.time","time.total","model"
"21","jags",52953,5,0.5,5.22,997.89958108019,1394.83696127025,20000,1154.99676097716,0.999970042458404,1.00017856655661,0.999973025022832,NA,NA,191.168502122642,5.22,"mvnd"
"22","stan.nuts",52953,5,0.8,2.04999999999998,8705.49561153049,9967.70291127782,20000,8653.93294113757,0.999950120192159,1.00005436269996,1.00000677066073,"diag_e",0.269118867789985,4246.58322513686,2.04999999999998,"mvnd"
"23","jags",75834,5,0.5,5.19,1206.78531045718,1371.24769007785,20000,1159.16019049361,1.00048354892558,1.00150658472668,1.00064253085418,NA,NA,232.521254423348,5.19,"mvnd"
"24","stan.nuts",75834,5,0.8,2.05000000000001,8453.7255762532,10051.5396801978,20000,9006.52354853931,0.999951460912547,1.00017605417902,1.00000257062074,"diag_e",0.268507952790378,4123.76857378203,2.05000000000001,"mvnd"
"25","jags",23712,5,0.5,5.19,1191.93298306967,1255.81281361923,20000,1231.89533020528,0.999971511672482,1.00040808290196,1.00008704818282,NA,NA,229.659534310148,5.19,"mvnd"
"26","stan.nuts",23712,5,0.8,2.06,8730.249753906,9876.51972851133,20000,8469.7471064764,0.999957432699906,1.00034580472375,1.00005294662206,"diag_e",0.2576147713465,4237.98531743009,2.06,"mvnd"
"27","jags",80542,5,0.5,5.35999999999999,941.859790448942,1168.45536428829,20000,1118.15840142543,0.999951849990865,1.00023933589416,1.00000748539111,NA,NA,175.720110158385,5.35999999999999,"mvnd"
"28","stan.nuts",80542,5,0.8,2.06,8627.97897320904,9743.97267704697,20000,8682.71342726449,0.999953916932531,1.00039621378045,0.999971668948208,"diag_e",0.28699339634896,4188.33930738302,2.06,"mvnd"
"29","jags",38632,5,0.5,5.31999999999999,1179.40519803214,1345.42328266598,20000,1187.42624116888,1.00012301120904,1.00121175456312,1.00071522003147,NA,NA,221.692706397019,5.31999999999999,"mvnd"
"30","stan.nuts",38632,5,0.8,2.08000000000001,8657.04406677604,9215.0145635441,20000,9048.01386092174,0.999951039139034,0.999972977185903,0.99995917041465,"diag_e",0.284835447574919,4162.04041671923,2.08000000000001,"mvnd"
"31","jags",47339,5,0.5,5.37,988.009714450567,1403.79595098377,20000,1245.9105200575,1.00000615087826,1.00159079353014,1.00065806624929,NA,NA,183.986911443308,5.37,"mvnd"
"32","stan.nuts",47339,5,0.8,2.20000000000002,8963.17547526578,10322.4005482175,20000,9100.89520941254,0.999953346236818,1.00024008404566,1.00002272522072,"diag_e",0.247557946677076,4074.17067057532,2.20000000000002,"mvnd"
"33","jags",54263,5,0.5,5.55000000000001,900.116893712512,1201.526236109,20000,1082.72720430248,0.99995002149125,1.00016629945128,0.999980306457989,NA,NA,162.183224092344,5.55000000000001,"mvnd"
"34","stan.nuts",54263,5,0.8,2.33000000000004,7903.2308210791,9378.06931298202,20000,8145.83753229764,0.99994999878927,0.999983953625155,0.999970090324092,"diag_e",0.227855372366717,3391.94455840299,2.33000000000004,"mvnd"
"35","jags",15202,5,0.5,5.39000000000004,1033.06406358136,1173.72178228354,20000,1195.46171691074,0.999950779979885,1.00047374232772,1.000180936175,NA,NA,191.663091573535,5.39000000000004,"mvnd"
"36","stan.nuts",15202,5,0.8,2.19999999999999,8514.39882415622,9257.59570505478,20000,8778.61337656562,0.999962796363441,1.00024651634019,1.00000663655902,"diag_e",0.295594709966255,3870.18128370739,2.19999999999999,"mvnd"
"37","jags",26482,5,0.5,5.47999999999996,1076.60459698374,1334.95163608354,20000,1092.39070200606,1.00018387731202,1.00315982770836,1.00106195762123,NA,NA,196.460692880246,5.47999999999996,"mvnd"
"38","stan.nuts",26482,5,0.8,2.13,8170.69099039402,10622.7229120024,20000,8222.73736935181,0.999950140459334,1.00004227816064,0.999956409624167,"diag_e",0.263305715131247,3836.00515980941,2.13,"mvnd"
