"","platform","seed","Npar","delta.target","time","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","metric","eps.final","samples.per.time","time.total","model"
"11","jags",72018,66,0.5,33.64,115.207302494685,300.082218185877,20000,140.823010920946,0.99995073794483,1.01757187992333,1.00573357038298,NA,NA,3.42471172695258,33.64,"growth"
"12","stan.nuts",72018,66,0.8,54.29,150.626719451602,1527.89037492069,20000,279.684695203067,0.999950009242068,1.0114142106833,1.00038525362499,"diag_e",0.186101020845621,2.77448368855409,54.29,"growth"
"13","jags",66788,66,0.5,33.48,84.284976289642,229.91937390061,20000,130.06025934764,0.999950023756597,1.00296330251529,1.00046902935756,NA,NA,2.51747241008488,33.48,"growth"
"14","stan.nuts",66788,66,0.8,58.78,27.1128075756912,424.538413027536,20000,82.5282930367749,0.999950044287553,1.07234607838802,1.0028457524672,"diag_e",0.141748620989032,0.461259060491514,58.78,"growth"
"15","jags",19639,66,0.5,33.03,146.254778173535,385.869648935323,20000,149.750108049454,0.999965973674305,1.02330019592247,1.00779032440664,NA,NA,4.42793757715818,33.03,"growth"
"16","stan.nuts",19639,66,0.8,52.6800000000001,318.818308814683,1827.2792247379,20000,493.985367094183,0.999952431750087,1.00734088281081,1.00158044467057,"diag_e",0.211010162223059,6.05198004583681,52.6800000000001,"growth"
"17","jags",68716,66,0.5,33.3299999999999,137.087791520634,340.918216132521,20000,143.841479828096,0.999950003856176,1.00618520958962,1.00093464135789,NA,NA,4.11304505012403,33.3299999999999,"growth"
"18","stan.nuts",68716,66,0.8,57.76,164.283166080949,1492.85289520446,20000,295.246314407691,0.999956623607016,1.00677412147252,1.00088589882989,"diag_e",0.1517743097955,2.84423763990563,57.76,"growth"
"19","jags",34163,66,0.5,33.1700000000001,142.839801075712,331.713460140918,20000,148.398889698469,0.999954992494846,1.00941077123327,1.00416710835853,NA,NA,4.30629487716947,33.1700000000001,"growth"
"20","stan.nuts",34163,66,0.8,53.1099999999999,452.49855433752,1966.37156841549,20000,603.825534477503,0.999950025122952,1.00109298351735,1.0001913824519,"diag_e",0.182518379237674,8.52002550061233,53.1099999999999,"growth"
"21","jags",52953,66,0.5,33.3299999999999,112.224501142925,306.977323152566,20000,142.129789149394,0.999986800650702,1.00867300803536,1.00214274865102,NA,NA,3.36707174146191,33.3299999999999,"growth"
"22","stan.nuts",52953,66,0.8,53.3199999999999,1076.74980986244,2860.44377038531,20000,1194.94299739933,0.999950099950697,1.00159464160378,1.00022908379228,"diag_e",0.20105449146455,20.1941074617863,53.3199999999999,"growth"
"23","jags",75834,66,0.5,32.8599999999999,149.766518090152,374.821404516461,20000,166.828367552988,0.999949998958275,1.0011042189025,1.00000592408846,NA,NA,4.55771509708317,32.8599999999999,"growth"
"24","stan.nuts",75834,66,0.8,55.5,870.970860475438,2268.04817683554,20000,1071.11433183852,0.999950123093766,1.0006159274534,1.0000641795285,"diag_e",0.196343426223053,15.6931686572151,55.5,"growth"
"25","jags",23712,66,0.5,33.1600000000001,165.515577960575,398.062585360203,20000,152.106374814997,0.999950060146717,1.00219784280994,1.00049107247681,NA,NA,4.9914227370499,33.1600000000001,"growth"
"26","stan.nuts",23712,66,0.8,56.4699999999998,453.575258282578,1671.33522766213,20000,683.514010973245,0.999950866233242,1.00440247243763,1.00112646117558,"diag_e",0.165880464481474,8.03214553360333,56.4699999999998,"growth"
"27","jags",80542,66,0.5,33.6699999999996,141.025760314261,347.53727028696,20000,139.639873429713,0.999950087395777,1.01417711472974,1.00590442075508,NA,NA,4.18846926980286,33.6699999999996,"growth"
"28","stan.nuts",80542,66,0.8,52.3299999999999,153.402845231755,1566.59351393753,20000,205.154254384441,0.999950982178529,1.00904574451809,1.0005530679052,"diag_e",0.220419514085952,2.9314512752103,52.3299999999999,"growth"
"29","jags",38632,66,0.5,33.1700000000001,166.119113743287,451.89608121856,20000,154.765566843607,0.99995000868255,1.01170830302786,1.00366762859418,NA,NA,5.00811316681601,33.1700000000001,"growth"
"30","stan.nuts",38632,66,0.8,56.4400000000001,204.307891358697,1664.40265352981,20000,401.701213076445,1.00004902071709,1.00467441543194,1.00077332080935,"diag_e",0.164911964537642,3.61991302903432,56.4400000000001,"growth"
"31","jags",47339,66,0.5,33.4400000000001,141.05401733248,329.505942171597,20000,182.039722720532,0.999950009044334,1.02324081996595,1.00083392146317,NA,NA,4.21812252788516,33.4400000000001,"growth"
"32","stan.nuts",47339,66,0.8,52.6399999999999,255.431154972548,2026.51453651039,20000,481.025270820854,0.999950078649331,1.00143028306547,1.00003853773575,"diag_e",0.211382809857869,4.85241555798914,52.6399999999999,"growth"
"33","jags",54263,66,0.5,33.6700000000001,133.955809180882,304.078492212839,20000,132.608244525855,0.999950269678618,1.0004408544666,0.999994354027228,NA,NA,3.9784915111637,33.6700000000001,"growth"
