"","platform","seed","Npar","delta.target","time.warmup","time.sampling","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","metric","eps.final","samples.per.sampling.time","samples.per.time","time.total","model"
"16","stan.nuts",2,26,0.8,4.313,10.197,917.32566044138,1375.73762975005,10000,1059.01413256203,1.00001910849253,1.0046272018451,1.00232411649675,"diag_e",0.160118230786705,89.960347204215,63.2202384866561,14.51,"growth_t"
"17","jags",3,26,0.5,0.0599999999994907,5.5,154.682165955188,266.398573556271,10000,193.059650793938,0.999900024266066,1.00214703295965,1.00027247416541,NA,NA,28.1240301736705,27.8205334451802,5.55999999999949,"growth_t"
"18","stan.nuts",3,26,0.8,4.031,12.056,1026.10578212282,1396.97565886973,10000,1023.93883900535,0.999900010069305,1.00017140689014,0.999932442495333,"diag_e",0.128525758587367,85.1116275815215,63.7847816325494,16.087,"growth_t"
"19","jags",4,26,0.5,0.0799999999999272,5.53000000000065,154.682165955188,266.398573556271,10000,193.059650793938,0.999900024266066,1.00214703295965,1.00027247416541,NA,NA,27.9714585814049,27.5725786016349,5.61000000000058,"growth_t"
"20","stan.nuts",4,26,0.8,4.25,8.322,282.098718703544,471.183655608333,10000,409.726179438541,0.999934297787411,1.00383008371426,1.00126019544976,"diag_e",0.18914459553625,33.8979474529613,22.4386508672879,12.572,"growth_t"
"21","jags",5,26,0.5,0.0799999999999272,5.46999999999935,154.682165955188,266.398573556271,10000,193.059650793938,0.999900024266066,1.00214703295965,1.00027247416541,NA,NA,28.2782753117379,27.8706605324699,5.54999999999927,"growth_t"
"22","stan.nuts",5,26,0.8,4.297,7.922,842.80051227119,1115.65098672141,10000,802.279234111306,0.999902997902819,1.006732095259,1.00081500027916,"diag_e",0.199517529793827,106.387340604795,68.9745897594885,12.219,"growth_t"
"23","jags",6,26,0.5,0.0600000000013097,5.44000000000051,154.682165955188,266.398573556271,10000,193.059650793938,0.999900024266066,1.00214703295965,1.00027247416541,NA,NA,28.4342216829362,28.1240301736612,5.50000000000182,"growth_t"
"24","stan.nuts",6,26,0.8,4.229,10.094,108.573024094622,338.488679078109,10000,129.861558317002,0.999961894618937,1.01476567160191,1.00618314289284,"diag_e",0.164734592287493,10.7561941841314,7.58032703306724,14.323,"growth_t"
"25","jags",1,106,0.5,0.270000000000437,28.8900000000012,162.282249744847,1234.78710155705,10000,188.196068301283,0.999899997338306,1.00424600832696,1.00030663464068,NA,NA,5.61724644322742,5.56523490208634,29.1600000000017,"growth_t"
"26","stan.nuts",1,106,0.8,22.35,58.86,1312.07226290738,5402.66383822491,10000,1224.09752538221,0.999899995453356,1.00112886416024,0.999937887340032,"diag_e",0.177206225480218,22.2914077965915,16.1565356841199,81.21,"growth_t"
"27","jags",2,106,0.5,0.279999999998836,29.1100000000006,162.282249744847,1234.78710155705,10000,188.196068301283,0.999899997338306,1.00424600832696,1.00030663464068,NA,NA,5.57479387649755,5.52168253640184,29.3899999999994,"growth_t"
"28","stan.nuts",2,106,0.8,21.438,47.682,1008.73927826464,4325.84896426794,10000,1054.77872588759,0.999900037995025,1.00063718278551,0.999935785693027,"diag_e",0.209936898171976,21.1555571969432,14.5940289100788,69.12,"growth_t"
"29","jags",3,106,0.5,0.279999999998836,29.0599999999995,162.282249744847,1234.78710155705,10000,188.196068301283,0.999899997338306,1.00424600832696,1.00030663464068,NA,NA,5.5843857448331,5.5310923566754,29.3399999999983,"growth_t"
"30","stan.nuts",3,106,0.8,21.554,51.892,1186.67124354209,4730.52535132211,10000,1147.64650794451,0.999900084233398,1.00168693085135,1.00009460344002,"diag_e",0.199010722551654,22.8680961138922,16.1570574781757,73.446,"growth_t"
"31","jags",4,106,0.5,0.279999999998836,29.25,162.282249744847,1234.78710155705,10000,188.196068301283,0.999899997338306,1.00424600832696,1.00030663464068,NA,NA,5.54811110238793,5.49550456298183,29.5299999999988,"growth_t"
"32","stan.nuts",4,106,0.8,22.154,43.731,1016.63666767919,4097.99250797835,10000,982.478142952468,0.999900134622974,1.00592774332138,1.00060370299347,"diag_e",0.221286299362897,23.2475056065306,15.4304723029398,65.885,"growth_t"
"33","jags",5,106,0.5,0.280000000000655,29.2100000000009,162.282249744847,1234.78710155705,10000,188.196068301283,0.999899997338306,1.00424600832696,1.00030663464068,NA,NA,5.55570865268202,5.5029586213916,29.4900000000016,"growth_t"
"34","stan.nuts",5,106,0.8,21.631,55.567,1060.29979358647,4770.33848370197,10000,1061.00073806158,0.999899995074264,1.00112043739016,0.999981585168999,"diag_e",0.187168811450464,19.0814655026628,13.7348091088689,77.198,"growth_t"
