"","platform","seed","Npar","delta.target","time","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","metric","eps.final","samples.per.time","time.total","model"
"1","jags",1,1101,0.5,35.8099999999977,3.88507065205494,538.341306941709,1000,4.6203937011473,0.998999529068618,1.94933682476352,0.999995156990073,NA,NA,0.108491221783167,35.8099999999977,"wildflower_nc"
"2","stan.nuts",1,1101,0.8,92.429999999993,102.995123636986,1000,1000,88.0769029731653,0.9989995021065,1.03806712168153,0.999465818362411,"diag_e",0.0968784612165594,1.11430405319695,92.429999999993,"wildflower_nc"
"3","jags",2,1101,0.5,36.6699999999983,4.36832347625059,590.621968086018,1000,2.92744657191863,0.998999500741639,1.23397614656207,0.999874962937355,NA,NA,0.119125265237273,36.6699999999983,"wildflower_nc"
"4","stan.nuts",2,1101,0.8,96.3799999999901,124.181236093399,1000,1000,127.498984076914,0.998999499739089,1.00359038353861,0.99919513060352,"diag_e",0.0786612522102217,1.28845441059776,96.3799999999901,"wildflower_nc"
"5","jags",3,1101,0.5,36.1600000000035,4.63670028431923,631.935433335393,1000,4.01022660333257,0.998999499555582,1.48897342422335,0.999902653325328,NA,NA,0.128227330871648,36.1600000000035,"wildflower_nc"
"6","stan.nuts",3,1101,0.8,96.9300000000076,139.401644384929,1000,1000,145.856267805544,0.998999499507616,1.00850576086422,0.999172414775702,"diag_e",0.0798709496168567,1.43816820782955,96.9300000000076,"wildflower_nc"
"7","jags",4,1101,0.5,36.6600000000035,5.22155040657413,581.4372952865,1000,7.51408474499261,0.998999499517768,1.39697596316167,0.999889329192342,NA,NA,0.142431816873258,36.6600000000035,"wildflower_nc"
"8","stan.nuts",4,1101,0.8,92.9199999999983,43.2068915731533,949.109272903011,1000,42.3766219460761,0.998999499586733,1.05217498421673,0.999471210594573,"diag_e",0.0995802598888297,0.464990223559558,92.9199999999983,"wildflower_nc"
"9","jags",5,1101,0.5,37.0800000000017,4.24982712619082,545.525858498158,1000,4.30262947748958,0.998999500564787,1.61866847418438,1.00001290650781,NA,NA,0.114612382043976,37.0800000000017,"wildflower_nc"
"10","stan.nuts",5,1101,0.8,98.9499999999971,143.97454848351,1000,1000,169.47735660888,0.998999500768063,1.03999229735902,0.999224206340838,"diag_e",0.0906156595366624,1.45502322873688,98.9499999999971,"wildflower_nc"
"11","jags",6,1101,0.5,37.1900000000023,4.73284466220889,570.218437073281,1000,5.68663076672346,0.998999510370337,1.76863765126727,0.999931261235696,NA,NA,0.127261217053202,37.1900000000023,"wildflower_nc"
"12","stan.nuts",6,1101,0.8,103.049999999988,203.51746624914,1000,1000,205.357948581059,0.998999499718718,1.03521106675194,0.999222568108787,"diag_e",0.0866003038473568,1.97493902231114,103.049999999988,"wildflower_nc"
"13","jags",7,1101,0.5,37.5400000000081,4.64090034521923,576.740186952625,1000,6.03616264085849,0.998999499536328,1.66154563339381,0.999890487773248,NA,NA,0.12362547536543,37.5400000000081,"wildflower_nc"
"14","stan.nuts",7,1101,0.8,98.8299999999872,158.291166721694,1000,1000,173.119246901445,0.998999499569049,1.00507608573761,0.999184375800185,"diag_e",0.0904010177966702,1.60165098372674,98.8299999999872,"wildflower_nc"
"15","jags",8,1101,0.5,37.0800000000017,12.7967883581495,605.794550733195,1000,7.49258064402475,0.998999501666827,1.16214955245918,0.999711273715111,NA,NA,0.345112954642634,37.0800000000017,"wildflower_nc"
"16","stan.nuts",8,1101,0.8,81.3600000000006,41.9807796854823,1000,1000,36.3731138537202,0.998999499596526,1.05950766543929,0.99952931193412,"diag_e",0.101774696404445,0.515987950903171,81.3600000000006,"wildflower_nc"
"17","jags",9,1101,0.5,37.7200000000012,7.78438739608886,598.272603294576,1000,8.28698401312987,0.99899951150649,1.3243840503338,0.999810505045548,NA,NA,0.206372942632254,37.7200000000012,"wildflower_nc"
"18","stan.nuts",9,1101,0.8,100.75,153.847061410902,1000,1000,178.940775099686,0.998999499627422,1.00718728053987,0.999191563697173,"diag_e",0.0856292353185859,1.52701797926454,100.75,"wildflower_nc"
"19","jags",10,1101,0.5,37.7999999999884,7.14526111098527,617.422555474718,1000,6.01383028320994,0.998999499550045,1.29497049962506,0.999749805501339,NA,NA,0.189028071719245,37.7999999999884,"wildflower_nc"
"20","stan.nuts",10,1101,0.8,96.7200000000012,86.9941073035332,920.689279772759,1000,65.8022573077547,0.998999499541315,1.01066765475733,0.999552215668377,"diag_e",0.0987715905436711,0.899442796769356,96.7200000000012,"wildflower_nc"
